,x,y,class,cluster
162,0.30303,0.41751,b'3',155
163,0.35354,0.57239,b'3',319
164,0.33333,0.55556,b'3',319
165,0.31987,0.52189,b'3',319
166,0.2862,0.48485,b'3',155
167,0.27946,0.51515,b'3',155
168,0.2963,0.46128,b'3',155
169,0.31313,0.48822,b'3',155
170,0.33333,0.53199,b'3',319
171,0.35017,0.54545,b'3',319
172,0.30303,0.42761,b'3',155
173,0.32997,0.43434,b'3',155
174,0.34343,0.67677,b'4',93
175,0.33333,0.68687,b'4',93
176,0.34343,0.69697,b'4',93
177,0.36027,0.7138,b'4',93
178,0.34343,0.66667,b'4',93
179,0.36027,0.6633,b'4',93
180,0.38047,0.67677,b'4',93
181,0.38384,0.71044,b'4',397
182,0.367,0.71044,b'4',93
183,0.3569,0.68687,b'4',93
184,0.36027,0.6835,b'4',93
185,0.367,0.6936,b'4',93
186,0.367,0.7037,b'4',93
187,0.35354,0.7037,b'4',93
188,0.39057,0.70034,b'4',397
189,0.38047,0.6835,b'4',93
190,0.367,0.6734,b'4',93
191,0.35017,0.6532,b'4',93
192,0.34343,0.65993,b'4',93
193,0.3771,0.66667,b'4',93
194,0.38721,0.69024,b'4',93
195,0.37374,0.70707,b'4',93
196,0.34343,0.70707,b'4',93
197,0.32997,0.7037,b'4',93
198,0.32997,0.65657,b'4',93
199,0.3468,0.6633,b'4',93
200,0.38047,0.66667,b'4',93
201,0.39394,0.6835,b'4',93
202,0.35354,0.6835,b'4',93
203,0.36027,0.69697,b'4',93
204,0.32323,0.6936,b'4',93
205,0.3266,0.6633,b'4',93
206,0.36027,0.6532,b'4',93
207,0.38047,0.65657,b'4',93
208,0.39394,0.67677,b'4',93
209,0.3771,0.69697,b'4',93
210,0.3569,0.67677,b'4',93
211,0.37037,0.6835,b'4',93
212,0.35017,0.66667,b'4',93
213,0.35017,0.68013,b'4',93
214,0.35017,0.69697,b'4',93
215,0.33333,0.69697,b'4',93
216,0.33333,0.68687,b'4',93
217,0.33333,0.67677,b'4',93
218,0.3367,0.6835,b'4',93
219,0.3367,0.6936,b'4',93
220,0.36364,0.6936,b'4',93
221,0.39057,0.69024,b'4',93
222,0.38047,0.6734,b'4',93
223,0.36364,0.6734,b'4',93
224,0.36364,0.6633,b'4',93
225,0.36027,0.68013,b'4',93
226,0.34343,0.69024,b'4',93
227,0.3569,0.62963,b'5',231
228,0.3468,0.62963,b'5',231
229,0.34343,0.60269,b'5',231
230,0.36027,0.60606,b'5',231
231,0.3367,0.61279,b'5',231
232,0.34007,0.63636,b'5',231
233,0.36027,0.63636,b'5',231
234,0.3569,0.61953,b'5',231
235,0.37037,0.6229,b'5',231
236,0.38047,0.63973,b'5',231
237,0.3468,0.61616,b'5',231
238,0.34007,0.59596,b'5',231
239,0.37037,0.59596,b'5',319
240,0.38384,0.60943,b'5',231
241,0.38384,0.61953,b'5',231
242,0.37374,0.63636,b'5',231
243,0.3468,0.6229,b'5',231
244,0.3569,0.60606,b'5',231
245,0.37374,0.60943,b'5',231
246,0.3771,0.62963,b'5',231
247,0.36027,0.63973,b'5',231
248,0.3367,0.63636,b'5',231
249,0.3367,0.61953,b'5',231
250,0.33333,0.60606,b'5',231
251,0.3468,0.59933,b'5',231
252,0.3569,0.59933,b'5',231
253,0.38384,0.59933,b'5',319
254,0.38721,0.62626,b'5',231
255,0.38721,0.63973,b'5',231
256,0.3468,0.63636,b'5',231
257,0.3367,0.6229,b'5',231
258,0.34007,0.60269,b'5',231
259,0.34343,0.59933,b'5',231
260,0.36364,0.61953,b'5',231
261,0.367,0.63636,b'5',231
262,0.33333,0.6229,b'5',231
263,0.35017,0.633,b'5',231
264,0.3569,0.60606,b'5',231
265,0.37037,0.61279,b'5',231
266,0.34343,0.61279,b'5',231
267,0.33333,0.6229,b'5',231
268,0.33333,0.633,b'5',231
269,0.3367,0.63636,b'5',231
270,0.38384,0.63636,b'5',231
271,0.37037,0.61953,b'5',231
272,0.32997,0.61953,b'5',231
273,0.3266,0.62963,b'5',231
274,0.32997,0.61279,b'5',231
275,0.36027,0.61279,b'5',231
276,0.367,0.60943,b'5',231
277,0.36364,0.63973,b'5',231
278,0.35017,0.6431,b'5',231
279,0.32997,0.6431,b'5',231
280,0.35354,0.6229,b'5',231
281,0.38047,0.62963,b'5',231
282,0.38047,0.60943,b'5',231
283,0.3468,0.59933,b'5',231
284,0.3367,0.59933,b'5',231
285,0.3569,0.61953,b'5',231
286,0.3367,0.61953,b'5',231
287,0.35017,0.62626,b'5',231
288,0.37037,0.62626,b'5',231
289,0.367,0.6431,b'5',231
290,0.35017,0.6431,b'5',231
291,0.35017,0.61953,b'5',231
292,0.37374,0.61616,b'5',231
293,0.35354,0.63973,b'5',231
294,0.34007,0.6431,b'5',231
295,0.34007,0.62963,b'5',231
296,0.3367,0.57912,b'6',319
297,0.32997,0.55556,b'6',319
298,0.34343,0.54545,b'6',319
299,0.367,0.54209,b'6',319
300,0.39731,0.56229,b'6',477
301,0.38047,0.57912,b'6',319
302,0.35354,0.58586,b'6',319
303,0.32997,0.57912,b'6',319
304,0.32997,0.55892,b'6',319
305,0.32323,0.57239,b'6',319
306,0.33333,0.57239,b'6',319
307,0.3367,0.55892,b'6',319
308,0.35354,0.55892,b'6',319
309,0.3771,0.55892,b'6',319
310,0.367,0.57576,b'6',319
311,0.34343,0.57576,b'6',319
312,0.3569,0.56566,b'6',319
313,0.34343,0.54882,b'6',319
314,0.36364,0.55556,b'6',319
315,0.37374,0.55556,b'6',319
316,0.38047,0.54882,b'6',477
317,0.39057,0.56566,b'6',319
318,0.37374,0.57912,b'6',319
319,0.34343,0.57239,b'6',319
320,0.35354,0.55556,b'6',319
321,0.35354,0.54545,b'6',319
322,0.33333,0.55892,b'6',319
323,0.37037,0.55556,b'6',319
324,0.3771,0.56566,b'6',319
325,0.37374,0.57912,b'6',319
326,0.35017,0.57912,b'6',319
327,0.33333,0.57576,b'6',319
328,0.34007,0.55892,b'6',319
329,0.36027,0.53199,b'6',319
330,0.3771,0.54882,b'6',319
331,0.38384,0.55556,b'6',319
332,0.38384,0.57576,b'6',319
333,0.36027,0.55219,b'6',319
334,0.34343,0.54209,b'6',319
335,0.34007,0.55219,b'6',319
336,0.34007,0.56566,b'6',319
337,0.33333,0.56229,b'6',319
338,0.3771,0.56902,b'6',319
339,0.35017,0.53535,b'6',319
340,0.38047,0.53535,b'6',477
341,0.38384,0.55219,b'6',477
342,0.39057,0.57576,b'6',319
343,0.3569,0.57239,b'6',319
344,0.33333,0.54209,b'6',319
345,0.37037,0.57239,b'6',319
346,0.36027,0.56902,b'6',319
347,0.35017,0.57576,b'6',319
348,0.35354,0.55892,b'6',319
349,0.35017,0.54545,b'6',319
350,0.34343,0.53199,b'6',319
351,0.36027,0.54882,b'6',319
352,0.3569,0.56566,b'6',319
353,0.3468,0.56566,b'6',319
354,0.35354,0.55892,b'6',319
355,0.37037,0.57912,b'6',319
356,0.36364,0.54882,b'6',319
357,0.3569,0.53535,b'6',319
358,0.35017,0.57239,b'6',319
359,0.3569,0.58586,b'6',319
360,0.367,0.58249,b'6',319
361,0.3569,0.58249,b'6',319
362,0.3569,0.58249,b'6',319
363,0.36027,0.56902,b'6',319
364,0.36027,0.54545,b'6',319
365,0.3367,0.54209,b'6',319
366,0.40067,0.73401,b'7',397
367,0.39731,0.71717,b'7',397
368,0.40067,0.70034,b'7',397
369,0.41077,0.69697,b'7',397
370,0.44781,0.7037,b'7',397
371,0.44781,0.71717,b'7',397
372,0.43098,0.74074,b'7',397
373,0.41751,0.74074,b'7',397
374,0.41751,0.72391,b'7',397
375,0.42424,0.71717,b'7',397
376,0.43771,0.7138,b'7',397
377,0.43771,0.73064,b'7',397
378,0.38047,0.73737,b'7',397
379,0.39057,0.75421,b'7',397
380,0.40741,0.76094,b'7',397
381,0.43434,0.75758,b'7',397
382,0.41077,0.75084,b'7',397
383,0.38047,0.74074,b'7',397
384,0.38384,0.72727,b'7',397
385,0.39731,0.74747,b'7',397
386,0.42761,0.69024,b'7',397
387,0.42088,0.69697,b'7',397
388,0.44108,0.6936,b'7',397
389,0.41751,0.68687,b'7',397
390,0.45118,0.73737,b'7',397
391,0.44444,0.74411,b'7',397
392,0.41414,0.71044,b'7',397
393,0.43771,0.70707,b'7',397
394,0.40741,0.72727,b'7',397
395,0.41414,0.73737,b'7',397
396,0.39731,0.73737,b'7',397
397,0.39731,0.74411,b'7',397
398,0.41414,0.74411,b'7',397
399,0.42424,0.75421,b'7',397
400,0.41414,0.75421,b'7',397
401,0.43771,0.73401,b'7',397
402,0.43434,0.72391,b'7',397
403,0.42424,0.72391,b'7',397
404,0.40741,0.72727,b'7',397
405,0.39057,0.73737,b'7',397
406,0.39394,0.72727,b'7',397
407,0.40067,0.71717,b'7',397
408,0.41751,0.71044,b'7',397
409,0.42761,0.71044,b'7',397
410,0.41414,0.71044,b'7',397
411,0.40404,0.71044,b'7',397
412,0.40067,0.73401,b'7',397
413,0.42088,0.74411,b'7',397
414,0.43771,0.74411,b'7',397
415,0.44108,0.73064,b'7',397
416,0.42088,0.73737,b'7',397
417,0.43434,0.73737,b'7',397
418,0.41751,0.72391,b'7',397
419,0.41414,0.73401,b'7',397
420,0.42088,0.70707,b'7',397
421,0.41751,0.6936,b'7',397
422,0.41414,0.70034,b'7',397
423,0.43434,0.70034,b'7',397
424,0.44108,0.73737,b'7',397
425,0.39394,0.72727,b'7',397
426,0.39394,0.72054,b'7',397
427,0.41751,0.71717,b'7',397
428,0.39731,0.54209,b'8',477
429,0.3771,0.53199,b'8',477
430,0.3771,0.51178,b'8',477
431,0.41077,0.49832,b'8',477
432,0.44444,0.50505,b'8',477
433,0.43771,0.53535,b'8',477
434,0.42088,0.54882,b'8',477
435,0.38384,0.53535,b'8',477
436,0.38384,0.50505,b'8',477
437,0.38721,0.49158,b'8',477
438,0.41751,0.49158,b'8',477
439,0.43434,0.50842,b'8',477
440,0.42088,0.53199,b'8',477
441,0.41077,0.53199,b'8',477
442,0.39057,0.53199,b'8',477
443,0.39057,0.51515,b'8',477
444,0.42424,0.51515,b'8',477
445,0.40404,0.51515,b'8',477
446,0.41414,0.50168,b'8',477
447,0.40404,0.52189,b'8',477
448,0.42088,0.52189,b'8',477
449,0.40067,0.49832,b'8',477
450,0.40067,0.48822,b'8',477
451,0.40067,0.51178,b'8',477
452,0.41751,0.48822,b'8',477
453,0.44444,0.51852,b'8',477
454,0.43098,0.55219,b'8',477
455,0.43434,0.49495,b'8',477
456,0.43771,0.52525,b'8',477
457,0.43098,0.53872,b'8',477
458,0.44781,0.52189,b'8',477
459,0.43771,0.54882,b'8',477
460,0.38047,0.52189,b'8',477
461,0.42424,0.54209,b'8',477
462,0.40741,0.53199,b'8',477
463,0.39731,0.50505,b'8',477
464,0.43434,0.49832,b'8',477
465,0.42088,0.51178,b'8',477
466,0.42424,0.53535,b'8',477
467,0.40741,0.53872,b'8',477
468,0.38384,0.51515,b'8',477
469,0.42761,0.50842,b'8',477
470,0.42088,0.50505,b'8',477
471,0.40741,0.50505,b'8',477
472,0.45791,0.53199,b'8',477
473,0.43098,0.53199,b'8',477
474,0.40741,0.51515,b'8',477
475,0.40741,0.53199,b'8',477
476,0.39731,0.52862,b'8',477
477,0.40404,0.51515,b'8',477
478,0.42761,0.51515,b'8',477
479,0.42761,0.52525,b'8',477
480,0.41414,0.52525,b'8',477
481,0.41414,0.50505,b'8',477
482,0.40404,0.49495,b'8',477
483,0.44108,0.51515,b'8',477
484,0.41414,0.52525,b'8',477
