,x,y,class,cluster
147,18.0272,11.9621,b'2',177
148,17.6293,11.3503,b'2',177
149,16.5575,11.3388,b'2',177
150,18.2388,11.4676,b'2',177
151,17.811,11.4768,b'2',177
152,16.1895,9.968,b'2',177
153,16.845,12.9235,b'2',1327
154,17.4637,10.8213,b'2',177
155,17.6339,10.8144,b'2',177
156,17.4384,12.2128,b'2',177
157,17.9421,11.8057,b'2',177
158,16.615,12.0702,b'2',177
159,15.6398,11.2284,b'2',177
160,16.7415,11.8793,b'2',177
161,16.8197,12.1162,b'2',177
162,15.9181,11.4124,b'2',177
163,17.8363,11.8563,b'2',177
164,17.696,11.9414,b'2',177
165,16.845,10.6672,b'2',177
166,18.5378,11.6516,b'2',177
167,17.1877,11.9828,b'2',177
168,18.4527,11.2468,b'2',177
169,16.8956,11.1065,b'2',177
170,18.1422,11.9966,b'2',177
171,16.8059,11.1318,b'2',177
172,17.4913,10.428,b'2',177
173,16.3045,10.8765,b'2',177
174,17.4453,9.8668,b'2',177
175,17.5396,11.4791,b'2',177
176,17.7328,11.21,b'2',177
177,17.466,10.4234,b'2',1327
178,18.4803,12.0955,b'2',177
179,17.2889,11.7873,b'2',177
180,18.3883,10.0025,b'2',177
181,17.6523,11.509,b'2',177
182,17.4982,11.9552,b'2',177
183,17.5948,11.3848,b'2',177
184,17.7328,11.6562,b'2',177
185,19.3934,12.5601,b'2',177
186,17.9651,12.5256,b'2',177
187,17.0428,11.3595,b'2',177
188,17.6086,11.7206,b'2',177
189,18.9817,11.6999,b'2',177
190,17.1992,12.5969,b'2',177
191,16.9163,11.4929,b'2',177
192,17.3096,11.1893,b'2',177
193,18.9403,11.6999,b'2',177
194,17.098,13.5744,b'2',1327
195,16.3206,12.0679,b'2',177
196,18.4343,12.4474,b'2',177
197,18.3124,11.6631,b'2',177
198,16.7277,11.6654,b'2',177
199,18.2457,13.0201,b'2',177
200,8.4155,9.7633,b'3',292
201,7.1413,10.3981,b'3',292
202,7.691,11.969,b'3',292
203,8.6363,9.8139,b'3',292
204,7.8704,10.957,b'3',292
205,7.2103,11.1249,b'3',292
206,7.6289,9.899,b'3',292
207,7.5645,8.8824,b'3',292
208,7.5967,9.5241,b'3',292
209,8.1372,10.3015,b'3',292
210,7.8106,11.3227,b'3',292
211,8.9514,11.0628,b'3',292
212,8.8456,10.3866,b'3',292
213,8.6869,11.0007,b'3',292
214,7.6611,10.7592,b'3',292
215,8.1648,10.3061,b'3',292
216,9.1515,10.796,b'3',292
217,8.5029,9.1791,b'3',292
218,8.1441,10.8443,b'3',292
219,9.0756,9.3723,b'3',292
220,7.8428,9.9703,b'3',292
221,8.8295,10.4648,b'3',292
222,8.1993,9.7863,b'3',292
223,9.2021,11.0076,b'3',292
224,8.1625,10.474,b'3',292
225,8.2085,9.9634,b'3',292
226,8.8456,11.5619,b'3',292
227,9.209,11.0467,b'3',292
228,8.588,11.0329,b'3',292
229,7.8934,11.3756,b'3',292
230,7.898,10.2049,b'3',292
231,9.1584,10.8535,b'3',292
232,8.9813,9.7127,b'3',292
233,8.6271,11.8379,b'3',292
234,7.806,11.4975,b'3',292
235,7.9233,10.4004,b'3',292
236,8.8042,10.3015,b'3',292
237,8.8272,11.0283,b'3',292
238,9.715,9.9151,b'3',292
239,8.3189,9.0365,b'3',292
240,9.5954,9.1469,b'3',292
241,7.4081,9.8001,b'3',292
242,9.0733,8.9307,b'3',292
243,7.9118,9.0848,b'3',292
244,8.1717,9.0687,b'3',292
245,9.393,9.4735,b'3',292
246,7.5277,10.6994,b'3',292
247,7.3575,10.3268,b'3',292
248,10.1635,9.1239,b'3',1858
249,9.4344,12.3485,b'3',292
250,8.8249,9.9335,b'3',292
251,7.6979,10.1405,b'3',292
252,9.002,11.1433,b'3',292
253,7.3253,9.6644,b'3',292
254,8.0636,11.1088,b'3',292
255,6.8768,10.4303,b'3',2932
256,7.737,10.3613,b'3',292
257,7.0953,11.1433,b'3',292
258,9.6023,9.0526,b'3',292
259,6.0695,9.669,b'3',2932
260,7.0815,10.4993,b'3',292
261,8.2729,11.1157,b'3',292
262,7.5461,10.7178,b'3',292
263,9.1837,9.8484,b'3',292
264,8.1694,10.7868,b'3',292
265,8.9951,9.5678,b'3',292
266,7.7324,9.5954,b'3',292
267,7.8359,9.4965,b'3',292
268,7.9095,9.0066,b'3',292
269,7.9969,10.7063,b'3',292
270,8.9905,10.8006,b'3',292
271,10.4004,9.9749,b'3',1858
272,8.9215,10.0577,b'3',292
273,8.4914,10.2233,b'3',292
274,9.5678,10.5683,b'3',292
275,8.9491,9.7863,b'3',292
276,9.2527,10.8558,b'3',292
277,7.7577,9.9749,b'3',292
278,9.3102,11.6539,b'3',292
279,8.9836,9.7104,b'3',292
280,8.6892,9.7219,b'3',292
281,7.2816,10.2831,b'3',292
282,9.2435,10.6212,b'3',292
283,10.1681,9.0802,b'3',1858
284,8.0314,9.5678,b'3',292
285,9.071,10.2187,b'3',292
286,8.3557,10.152,b'3',292
287,7.8175,8.6938,b'3',292
288,9.0089,10.3958,b'3',292
289,8.0774,10.6695,b'3',292
290,7.3138,11.6608,b'3',292
291,8.7927,10.0876,b'3',292
292,8.4592,10.3337,b'3',2932
293,8.6823,9.0986,b'3',292
294,9.1722,10.5729,b'3',292
295,7.4564,11.325,b'3',292
296,8.8019,11.3342,b'3',292
297,8.2913,9.4229,b'3',292
298,7.7508,10.9478,b'3',292
299,7.7945,10.8995,b'3',292
300,24.0394,24.6765,b'4',335
301,24.6972,24.4442,b'4',335
302,23.8945,24.9916,b'4',335
303,23.837,24.8536,b'4',335
304,26.4199,24.7225,b'4',335
305,26.1853,23.7795,b'4',335
306,24.9111,24.8168,b'4',335
307,23.7197,23.4483,b'4',335
308,23.3218,22.9584,b'4',335
309,26.4015,24.6006,b'4',335
310,25.4332,25.4953,b'4',335
311,25.953,26.1692,b'4',335
312,24.0486,25.4286,b'4',335
313,23.8692,23.8531,b'4',335
314,24.3499,25.1388,b'4',335
315,24.1498,24.6788,b'4',335
316,24.596,24.458,b'4',335
317,24.6075,24.6029,b'4',335
318,24.9134,24.6052,b'4',335
319,24.8513,24.4856,b'4',335
320,24.6535,23.0642,b'4',335
321,24.0555,24.3729,b'4',335
322,23.4437,24.0555,b'4',335
323,25.102,25.3205,b'4',335
324,24.8536,24.9525,b'4',335
325,23.7266,26.1094,b'4',335
326,24.8513,23.4322,b'4',335
327,25.2009,24.711,b'4',335
328,24.1222,24.6926,b'4',335
329,24.6903,24.0325,b'4',335
330,23.9842,23.3839,b'4',335
331,25.5827,23.7864,b'4',335
332,24.6397,24.251,b'4',335
333,23.8393,24.3154,b'4',335
334,25.6678,23.6599,b'4',335
335,24.9433,24.0003,b'4',2315
336,24.7064,24.3476,b'4',335
337,24.2441,23.6231,b'4',335
338,24.6282,23.423,b'4',335
339,23.3218,24.8766,b'4',335
340,24.6972,24.5523,b'4',335
341,26.0036,25.7782,b'4',335
342,26.0404,23.8761,b'4',335
343,25.9415,23.883,b'4',335
344,23.9359,23.8347,b'4',335
345,25.8058,24.6328,b'4',335
346,24.9318,23.8623,b'4',335
347,25.3021,24.5201,b'4',335
348,24.5891,24.297,b'4',335
349,23.2873,23.1148,b'4',335
350,24.0049,23.9129,b'4',335
351,24.9088,24.9295,b'4',335
352,24.1475,26.689,b'4',335
353,26.4843,23.7105,b'4',335
354,25.4447,24.0049,b'4',335
355,24.8007,24.5017,b'4',335
356,25.9668,25.079,b'4',335
357,24.3407,23.5886,b'4',335
358,24.3154,24.2188,b'4',335
359,25.9944,23.9796,b'4',335
360,24.435,24.297,b'4',335
361,24.6512,24.9433,b'4',335
362,24.4856,23.6553,b'4',335
363,25.2308,25.3205,b'4',335
364,25.7184,23.9359,b'4',335
365,24.5316,23.8071,b'4',335
366,24.8996,24.5868,b'4',335
367,25.4792,24.1912,b'4',335
368,24.665,23.239,b'4',335
369,26.1508,24.5753,b'4',335
370,25.1135,22.2385,b'4',335
371,24.6098,24.7087,b'4',335
372,24.3752,24.4787,b'4',335
373,26.0772,24.9088,b'4',335
374,24.0946,24.4672,b'4',335
375,23.4299,25.0652,b'4',335
376,24.6581,25.861,b'4',335
377,26.712,24.5224,b'4',335
378,25.6517,23.9451,b'4',335
379,24.8191,24.9778,b'4',335
380,24.2855,24.2694,b'4',335
381,25.5045,24.5247,b'4',335
382,24.8605,23.4437,b'4',335
383,25.4401,24.4189,b'4',335
384,25.2722,24.7708,b'4',335
385,24.7248,24.1107,b'4',335
386,24.5914,25.5781,b'4',335
387,25.1434,23.7036,b'4',335
388,25.0675,24.4925,b'4',335
389,24.297,23.975,b'4',335
390,23.262,24.7524,b'4',335
391,25.6862,23.1999,b'4',335
392,25.4953,24.9893,b'4',335
393,24.7593,24.366,b'4',335
394,24.9709,23.9796,b'4',335
395,24.4925,23.7795,b'4',335
396,24.3545,24.4028,b'4',335
397,24.665,23.6208,b'4',335
398,24.7984,24.4787,b'4',335
399,25.6632,23.9773,b'4',335
400,4.057,21.4519,b'5',419
401,5.7912,19.7499,b'5',419
402,3.9719,19.8787,b'5',419
403,5.3174,18.8092,b'5',419
404,5.7406,22.066,b'5',419
405,4.9172,20.7688,b'5',419
406,4.3951,20.1363,b'5',419
407,6.1868,19.2324,b'5',419
408,4.8045,21.1989,b'5',419
409,6.173,19.3359,b'5',419
410,6.7848,21.0448,b'5',419
411,4.9218,20.019,b'5',419
412,6.0672,19.8695,b'5',419
413,6.3248,19.9684,b'5',419
414,4.7424,20.41,b'5',419
415,4.6665,20.4514,b'5',419
416,4.3491,20.2697,b'5',419
417,5.0897,19.8902,b'5',419
418,5.7498,20.6883,b'5',419
419,6.0304,20.1501,b'5',2069
420,4.2962,20.9275,b'5',419
421,4.1973,20.4997,b'5',419
422,4.3192,20.1708,b'5',419
423,6.1661,21.6704,b'5',419
424,5.115,19.7499,b'5',419
425,5.0069,20.8263,b'5',419
426,5.0621,20.1478,b'5',419
427,4.7286,19.2761,b'5',419
428,5.3013,19.4233,b'5',419
429,5.5704,19.4716,b'5',419
430,5.7337,20.502,b'5',419
431,7.1321,19.7384,b'5',419
432,5.5244,20.4353,b'5',419
433,5.3473,20.3893,b'5',419
434,5.3588,19.7062,b'5',419
435,5.7061,19.214,b'5',419
436,6.1638,19.766,b'5',419
437,4.931,20.0305,b'5',419
438,5.184,20.5963,b'5',419
439,5.6256,21.2702,b'5',419
440,5.9775,21.4726,b'5',419
441,5.4393,19.6602,b'5',419
442,6.2673,18.7494,b'5',419
443,4.9839,19.5705,b'5',419
444,4.7723,19.8373,b'5',419
445,5.1334,20.7734,b'5',419
446,4.2594,21.0816,b'5',419
447,6.012,19.7706,b'5',419
448,4.5676,19.9776,b'5',419
449,4.2042,20.9942,b'5',419
450,5.9016,20.1225,b'5',419
451,6.1592,21.0908,b'5',419
452,5.4117,19.3405,b'5',419
453,4.9724,20.0167,b'5',419
454,4.5906,19.3014,b'5',419
455,5.4531,20.7067,b'5',419
456,7.0355,19.6073,b'5',419
457,6.5134,21.4151,b'5',419
458,5.3864,20.8355,b'5',419
459,4.4756,20.2766,b'5',419
460,4.9632,20.1248,b'5',419
461,5.2898,19.7545,b'5',419
462,3.9604,21.5669,b'5',419
463,3.9627,20.8884,b'5',419
464,6.1523,18.9058,b'5',419
465,5.3105,18.5033,b'5',419
466,3.8293,20.8424,b'5',419
467,7.2701,20.0558,b'5',419
468,3.896,20.065,b'5',419
469,4.3376,19.7821,b'5',419
470,5.69,18.3952,b'5',419
471,5.4623,19.306,b'5',419
472,7.231,19.8856,b'5',419
473,4.6987,19.5751,b'5',419
474,6.6974,20.0121,b'5',419
475,6.1247,20.088,b'5',419
476,6.4214,20.571,b'5',419
477,5.322,19.5705,b'5',419
478,4.8758,20.4468,b'5',419
479,5.8694,20.3709,b'5',419
480,5.7406,21.3898,b'5',419
481,6.1753,20.4284,b'5',419
482,3.6499,20.364,b'5',419
483,5.6233,19.8304,b'5',419
484,5.3013,20.2444,b'5',419
485,6.2006,20.1892,b'5',419
486,5.6463,18.9334,b'5',419
487,5.5359,20.801,b'5',419
488,5.4209,21.2518,b'5',419
489,6.9987,21.7693,b'5',2069
490,6.3455,20.0834,b'5',419
491,4.1904,21.2265,b'5',419
492,5.5681,21.0333,b'5',419
493,4.793,20.364,b'5',419
494,5.5566,20.3778,b'5',419
495,5.0552,18.2365,b'5',3086
496,4.7677,20.5503,b'5',419
497,5.7613,19.5889,b'5',419
498,2.907,20.5641,b'5',419
499,6.5709,20.4031,b'5',419
500,28.0805,10.5315,b'6',571
501,27.3445,11.2123,b'6',571
502,26.8661,10.6672,b'6',571
503,26.6476,9.2412,b'6',571
504,25.7115,10.0508,b'6',571
505,26.367,10.3268,b'6',571
506,28.2346,10.4165,b'6',571
507,26.6361,9.784,b'6',571
508,27.3077,9.2964,b'6',571
509,26.7143,9.4712,b'6',571
510,25.953,8.2131,b'6',79
511,27.3445,9.3769,b'6',571
512,26.8615,10.3245,b'6',571
513,27.7148,11.1755,b'6',571
514,26.4291,10.3912,b'6',571
515,25.7598,9.3907,b'6',571
516,27.2479,10.1842,b'6',571
517,26.9857,10.5453,b'6',571
518,26.6338,10.1612,b'6',571
519,26.8753,11.2882,b'6',571
520,26.6223,10.2762,b'6',571
521,26.482,9.6644,b'6',571
522,29.5939,9.738,b'6',571
523,26.2543,10.3314,b'6',571
524,25.2377,9.7081,b'6',571
525,26.0312,10.06,b'6',571
526,27.9471,11.1686,b'6',571
527,26.6154,11.6355,b'6',571
528,26.6936,8.9675,b'6',571
529,25.8081,9.4574,b'6',571
530,27.3169,9.117,b'6',571
531,25.5321,10.566,b'6',571
532,27.2916,11.9713,b'6',571
533,26.7051,11.9782,b'6',571
534,26.7626,9.6253,b'6',571
535,27.9264,10.7109,b'6',571
536,27.0386,10.037,b'6',571
537,27.4986,10.4234,b'6',571
538,26.1577,9.5632,b'6',571
539,26.9213,11.9966,b'6',571
540,27.2433,9.1561,b'6',571
541,26.6959,10.2394,b'6',571
542,27.0708,10.8144,b'6',571
543,26.0197,10.9317,b'6',571
544,27.2663,11.4952,b'6',571
545,27.6136,9.7426,b'6',571
546,27.0478,10.2854,b'6',571
547,26.873,10.3613,b'6',571
548,26.9282,11.3917,b'6',571
549,27.6297,10.0209,b'6',571
550,27.0869,9.3033,b'6',571
551,25.746,11.4331,b'6',571
552,25.7598,10.5614,b'6',571
553,27.7447,10.9708,b'6',571
554,26.988,9.991,b'6',571
555,26.7189,10.2624,b'6',571
556,26.7718,10.267,b'6',571
557,27.402,10.9087,b'6',571
558,26.1485,10.6166,b'6',571
559,26.9811,10.2969,b'6',571
560,26.5694,9.2274,b'6',571
561,27.6757,9.5816,b'6',571
562,28.1817,10.8673,b'6',571
563,26.0726,10.911,b'6',571
564,26.5855,10.1451,b'6',571
565,27.1375,10.9432,b'6',571
566,27.31,9.3401,b'6',571
567,27.3123,10.2532,b'6',571
568,26.9098,8.2798,b'6',571
569,27.0179,9.6023,b'6',571
570,28.1518,10.5453,b'6',571
571,27.0179,10.6166,b'6',1000
572,27.8942,10.4786,b'6',571
573,27.563,10.2739,b'6',571
574,27.0432,9.6,b'6',571
575,26.9443,10.865,b'6',571
576,26.321,10.5407,b'6',571
577,26.4084,12.6866,b'6',571
578,27.9287,10.9938,b'6',571
579,25.6701,10.9225,b'6',571
580,26.7051,10.3406,b'6',571
581,27.4296,9.7426,b'6',571
582,28.0,10.8903,b'6',571
583,27.3698,10.2279,b'6',571
584,26.9052,9.0319,b'6',571
585,27.2433,12.5624,b'6',571
586,26.1577,10.5292,b'6',571
587,27.0823,10.0876,b'6',571
588,26.8707,10.3475,b'6',571
589,26.3877,9.6989,b'6',571
590,26.3831,10.3038,b'6',571
591,27.0478,10.4809,b'6',571
592,26.7741,8.8272,b'6',571
593,26.6131,11.5734,b'6',571
594,26.7557,8.8387,b'6',571
595,25.7368,9.7403,b'6',571
596,26.0956,10.3751,b'6',571
597,25.8058,10.635,b'6',571
598,26.4245,10.2923,b'6',571
599,25.8357,10.451,b'6',571
600,19.9339,27.9149,b'7',653
601,21.1115,27.2065,b'7',653
602,21.3047,25.7023,b'7',653
603,20.4514,27.2134,b'7',653
604,21.6175,27.3767,b'7',653
605,23.2206,26.8247,b'7',653
606,21.0655,27.7194,b'7',653
607,21.4841,28.1242,b'7',653
608,21.5117,27.9517,b'7',653
609,23.0182,27.5423,b'7',653
610,21.5922,26.873,b'7',653
611,22.802,27.3836,b'7',653
612,20.847,28.2852,b'7',653
613,20.2053,27.6596,b'7',653
614,19.6993,27.8827,b'7',653
615,22.1603,28.483,b'7',653
616,21.7325,27.8804,b'7',653
617,22.6525,28.1564,b'7',653
618,21.0908,26.436,b'7',653
619,20.2076,28.023,b'7',653
620,20.686,27.7884,b'7',653
621,21.7808,27.8735,b'7',653
622,21.6037,28.2461,b'7',653
623,21.5485,26.9213,b'7',653
624,21.7831,26.7511,b'7',653
625,21.7003,27.2571,b'7',653
626,22.273,27.7723,b'7',653
627,22.5835,26.4222,b'7',653
628,21.7785,26.712,b'7',653
629,20.0788,26.6177,b'7',653
630,22.4202,29.104,b'7',653
631,20.5687,27.4618,b'7',653
632,20.5273,28.253,b'7',653
633,20.8838,27.448,b'7',653
634,20.9275,26.0404,b'7',653
635,20.7849,26.459,b'7',653
636,19.9017,26.2589,b'7',653
637,21.7325,26.5901,b'7',653
638,20.8999,27.8873,b'7',653
639,21.0195,26.505,b'7',653
640,21.5485,27.747,b'7',653
641,22.1672,26.9926,b'7',653
642,21.8268,26.7649,b'7',653
643,23.0573,28.5336,b'7',2232
644,20.6607,26.7902,b'7',653
645,21.2794,27.6389,b'7',653
646,21.1805,26.8638,b'7',653
647,20.7987,27.1421,b'7',653
648,21.7624,26.5832,b'7',653
649,20.962,27.2042,b'7',653
650,21.2909,27.8873,b'7',653
651,21.7302,26.0588,b'7',653
652,21.6175,27.5538,b'7',653
653,20.3617,27.8666,b'7',814
654,21.9717,27.4342,b'7',653
655,20.7734,29.3754,b'7',653
656,20.6791,26.9512,b'7',653
657,21.6405,28.5359,b'7',653
658,20.732,26.7557,b'7',653
659,22.6019,29.4513,b'7',653
660,22.3075,26.2497,b'7',653
661,20.6354,29.7871,b'7',653
662,20.502,27.0478,b'7',653
663,20.4077,27.678,b'7',653
664,21.2081,27.0915,b'7',653
665,21.8636,27.7746,b'7',653
666,21.1368,28.2576,b'7',653
667,21.8774,27.241,b'7',653
668,21.5301,27.517,b'7',653
669,19.5222,27.5147,b'7',653
670,20.6814,26.8477,b'7',653
671,20.3364,27.0018,b'7',653
672,20.824,27.954,b'7',653
673,20.8723,28.3082,b'7',653
674,21.1506,28.1633,b'7',653
675,21.468,27.3652,b'7',653
676,21.2311,27.0984,b'7',653
677,20.9988,27.1329,b'7',653
678,22.3029,27.54,b'7',653
679,23.1056,27.724,b'7',653
680,21.054,28.5819,b'7',653
681,21.0241,27.0294,b'7',653
682,21.974,27.2042,b'7',653
683,21.215,27.241,b'7',653
684,22.1189,27.4618,b'7',653
685,21.4588,27.4227,b'7',653
686,22.0637,27.8965,b'7',653
687,21.8222,27.1835,b'7',653
688,21.215,27.4181,b'7',653
689,21.1667,26.5165,b'7',653
690,21.1575,26.7005,b'7',653
691,21.4772,27.4848,b'7',653
692,21.8107,27.333,b'7',653
693,20.7044,27.4411,b'7',653
694,21.1506,27.5722,b'7',653
695,20.2007,27.0363,b'7',653
696,22.8066,27.8321,b'7',653
697,20.7849,27.5446,b'7',653
698,21.4519,26.85,b'7',653
699,20.5296,27.6228,b'7',653
700,13.5238,18.1077,b'8',751
701,13.7262,18.3699,b'8',751
702,13.9792,18.8575,b'8',751
703,13.5468,18.8805,b'8',751
704,14.016,18.8667,b'8',751
705,14.1379,18.9909,b'8',751
706,13.8596,18.0525,b'8',751
707,12.6291,20.134,b'8',751
708,13.8596,18.2733,b'8',751
709,14.2391,19.5521,b'8',751
710,15.6007,18.9518,b'8',2872
711,14.0482,17.926,b'8',751
712,13.05,18.2342,b'8',751
713,13.1995,16.9186,b'8',751
714,13.717,18.7103,b'8',751
715,14.7221,19.1864,b'8',751
716,14.9153,18.1008,b'8',751
717,12.9948,20.7136,b'8',751
718,13.027,18.3561,b'8',751
719,13.9447,17.88,b'8',751
720,13.3628,19.2853,b'8',751
721,14.4622,19.5912,b'8',751
722,15.051,19.007,b'8',751
723,14.9521,20.41,b'8',2872
724,13.3375,19.4164,b'8',751
725,13.8849,18.8621,b'8',751
726,13.9562,19.5935,b'8',751
727,12.9925,20.2927,b'8',751
728,15.1637,19.3704,b'8',2872
729,14.7842,18.2319,b'8',751
730,14.3587,18.225,b'8',751
731,14.3426,19.7062,b'8',751
732,13.349,18.2342,b'8',751
733,14.0781,17.9214,b'8',751
734,14.1632,18.7816,b'8',751
735,15.603,16.9301,b'8',1327
736,14.3081,17.9881,b'8',751
737,13.1052,19.4624,b'8',751
738,15.0648,18.6689,b'8',751
739,12.8499,19.0645,b'8',751
740,14.0344,19.0507,b'8',751
741,16.0745,18.1054,b'8',2872
742,13.7262,19.8465,b'8',751
743,12.6498,18.5792,b'8',751
744,13.4686,18.892,b'8',751
745,14.4484,17.7811,b'8',751
746,12.4152,19.2209,b'8',751
747,14.2713,18.0893,b'8',751
748,13.786,18.5217,b'8',751
749,12.6268,19.7108,b'8',751
750,14.062,18.7701,b'8',751
751,13.2386,19.5958,b'8',968
752,13.464,19.3543,b'8',751
753,14.1425,19.4003,b'8',751
754,14.0689,19.4233,b'8',751
755,12.3209,18.0111,b'8',751
756,12.8338,18.2204,b'8',751
757,14.8716,17.9076,b'8',751
758,14.1448,17.9214,b'8',751
759,15.5179,18.5286,b'8',751
760,15.8629,18.0272,b'8',1327
761,13.0454,19.0346,b'8',751
762,14.5887,17.9467,b'8',751
763,14.223,18.0019,b'8',751
764,15.3546,19.1772,b'8',2872
765,14.6002,18.57,b'8',751
766,14.637,19.6464,b'8',751
767,12.8384,18.984,b'8',751
768,13.901,18.1997,b'8',751
769,15.2212,19.0461,b'8',751
770,13.9792,17.4729,b'8',751
771,15.3408,19.3888,b'8',2872
772,13.3513,18.5585,b'8',751
773,12.9097,19.2071,b'8',751
774,13.1972,19.4509,b'8',751
775,13.3927,17.2521,b'8',751
776,12.6245,19.3405,b'8',751
777,13.8297,18.9058,b'8',751
778,13.4272,17.9743,b'8',751
779,13.7515,19.0875,b'8',751
780,13.9378,18.6275,b'8',751
781,12.5164,17.8248,b'8',751
782,12.8545,19.1473,b'8',751
783,13.924,19.3888,b'8',751
