,x,y,class,cluster
327,0.33333,0.57576,b'6',23
328,0.34007,0.55892,b'6',23
329,0.36027,0.53199,b'6',23
330,0.3771,0.54882,b'6',23
331,0.38384,0.55556,b'6',23
332,0.38384,0.57576,b'6',23
333,0.36027,0.55219,b'6',23
334,0.34343,0.54209,b'6',23
335,0.34007,0.55219,b'6',23
336,0.34007,0.56566,b'6',23
337,0.33333,0.56229,b'6',23
338,0.3771,0.56902,b'6',23
339,0.35017,0.53535,b'6',23
340,0.38047,0.53535,b'6',23
341,0.38384,0.55219,b'6',23
342,0.39057,0.57576,b'6',23
343,0.3569,0.57239,b'6',23
344,0.33333,0.54209,b'6',23
345,0.37037,0.57239,b'6',23
346,0.36027,0.56902,b'6',23
347,0.35017,0.57576,b'6',23
348,0.35354,0.55892,b'6',23
349,0.35017,0.54545,b'6',23
350,0.34343,0.53199,b'6',23
351,0.36027,0.54882,b'6',23
352,0.3569,0.56566,b'6',23
353,0.3468,0.56566,b'6',23
354,0.35354,0.55892,b'6',23
355,0.37037,0.57912,b'6',23
356,0.36364,0.54882,b'6',23
357,0.3569,0.53535,b'6',23
358,0.35017,0.57239,b'6',23
359,0.3569,0.58586,b'6',23
360,0.367,0.58249,b'6',23
361,0.3569,0.58249,b'6',23
362,0.3569,0.58249,b'6',23
363,0.36027,0.56902,b'6',23
364,0.36027,0.54545,b'6',23
365,0.3367,0.54209,b'6',23
366,0.40067,0.73401,b'7',472
367,0.39731,0.71717,b'7',472
368,0.40067,0.70034,b'7',472
369,0.41077,0.69697,b'7',23
370,0.44781,0.7037,b'7',23
371,0.44781,0.71717,b'7',23
372,0.43098,0.74074,b'7',23
373,0.41751,0.74074,b'7',472
374,0.41751,0.72391,b'7',472
375,0.42424,0.71717,b'7',23
376,0.43771,0.7138,b'7',23
377,0.43771,0.73064,b'7',23
378,0.38047,0.73737,b'7',472
379,0.39057,0.75421,b'7',472
380,0.40741,0.76094,b'7',472
381,0.43434,0.75758,b'7',472
382,0.41077,0.75084,b'7',472
383,0.38047,0.74074,b'7',472
384,0.38384,0.72727,b'7',472
385,0.39731,0.74747,b'7',472
386,0.42761,0.69024,b'7',23
387,0.42088,0.69697,b'7',23
388,0.44108,0.6936,b'7',23
389,0.41751,0.68687,b'7',23
390,0.45118,0.73737,b'7',23
391,0.44444,0.74411,b'7',23
392,0.41414,0.71044,b'7',23
393,0.43771,0.70707,b'7',23
394,0.40741,0.72727,b'7',472
395,0.41414,0.73737,b'7',472
396,0.39731,0.73737,b'7',472
397,0.39731,0.74411,b'7',472
398,0.41414,0.74411,b'7',472
399,0.42424,0.75421,b'7',472
400,0.41414,0.75421,b'7',472
401,0.43771,0.73401,b'7',23
402,0.43434,0.72391,b'7',23
403,0.42424,0.72391,b'7',23
404,0.40741,0.72727,b'7',472
405,0.39057,0.73737,b'7',472
406,0.39394,0.72727,b'7',472
407,0.40067,0.71717,b'7',472
408,0.41751,0.71044,b'7',23
409,0.42761,0.71044,b'7',23
410,0.41414,0.71044,b'7',23
411,0.40404,0.71044,b'7',472
412,0.40067,0.73401,b'7',472
413,0.42088,0.74411,b'7',472
414,0.43771,0.74411,b'7',23
415,0.44108,0.73064,b'7',23
416,0.42088,0.73737,b'7',472
417,0.43434,0.73737,b'7',23
418,0.41751,0.72391,b'7',472
419,0.41414,0.73401,b'7',472
420,0.42088,0.70707,b'7',23
421,0.41751,0.6936,b'7',23
422,0.41414,0.70034,b'7',23
423,0.43434,0.70034,b'7',23
424,0.44108,0.73737,b'7',23
425,0.39394,0.72727,b'7',472
426,0.39394,0.72054,b'7',472
427,0.41751,0.71717,b'7',23
428,0.39731,0.54209,b'8',23
429,0.3771,0.53199,b'8',23
430,0.3771,0.51178,b'8',23
431,0.41077,0.49832,b'8',23
432,0.44444,0.50505,b'8',23
433,0.43771,0.53535,b'8',23
434,0.42088,0.54882,b'8',23
435,0.38384,0.53535,b'8',23
436,0.38384,0.50505,b'8',23
437,0.38721,0.49158,b'8',23
438,0.41751,0.49158,b'8',23
439,0.43434,0.50842,b'8',23
440,0.42088,0.53199,b'8',23
441,0.41077,0.53199,b'8',23
442,0.39057,0.53199,b'8',23
443,0.39057,0.51515,b'8',23
444,0.42424,0.51515,b'8',23
445,0.40404,0.51515,b'8',23
446,0.41414,0.50168,b'8',23
447,0.40404,0.52189,b'8',23
448,0.42088,0.52189,b'8',23
449,0.40067,0.49832,b'8',23
450,0.40067,0.48822,b'8',23
451,0.40067,0.51178,b'8',23
452,0.41751,0.48822,b'8',23
453,0.44444,0.51852,b'8',23
454,0.43098,0.55219,b'8',23
455,0.43434,0.49495,b'8',23
456,0.43771,0.52525,b'8',23
457,0.43098,0.53872,b'8',23
458,0.44781,0.52189,b'8',23
459,0.43771,0.54882,b'8',23
460,0.38047,0.52189,b'8',23
461,0.42424,0.54209,b'8',23
462,0.40741,0.53199,b'8',23
463,0.39731,0.50505,b'8',23
464,0.43434,0.49832,b'8',23
465,0.42088,0.51178,b'8',23
466,0.42424,0.53535,b'8',23
467,0.40741,0.53872,b'8',23
468,0.38384,0.51515,b'8',23
469,0.42761,0.50842,b'8',23
470,0.42088,0.50505,b'8',23
471,0.40741,0.50505,b'8',23
472,0.45791,0.53199,b'8',23
473,0.43098,0.53199,b'8',23
474,0.40741,0.51515,b'8',23
475,0.40741,0.53199,b'8',23
476,0.39731,0.52862,b'8',23
477,0.40404,0.51515,b'8',23
478,0.42761,0.51515,b'8',23
479,0.42761,0.52525,b'8',23
480,0.41414,0.52525,b'8',23
481,0.41414,0.50505,b'8',23
482,0.40404,0.49495,b'8',23
483,0.44108,0.51515,b'8',23
484,0.41414,0.52525,b'8',23
