,x,y,class,cluster
92,0.3165,0.71717,b'2',478
93,0.3367,0.6835,b'2',478
94,0.3266,0.6734,b'2',478
95,0.29966,0.6835,b'2',478
96,0.29966,0.6532,b'2',478
97,0.29966,0.63973,b'2',478
98,0.28956,0.6633,b'2',478
99,0.27946,0.6633,b'2',478
100,0.27946,0.63636,b'2',478
101,0.28956,0.60943,b'2',478
102,0.28956,0.62963,b'2',478
103,0.28956,0.6431,b'2',478
104,0.29293,0.68687,b'2',478
105,0.2862,0.68687,b'2',478
106,0.28283,0.6532,b'2',478
107,0.2862,0.61953,b'2',478
108,0.29966,0.633,b'2',478
109,0.29293,0.68013,b'2',478
110,0.30303,0.69697,b'2',478
111,0.28956,0.64646,b'2',478
112,0.28956,0.6229,b'2',478
113,0.27609,0.62626,b'2',478
114,0.27609,0.6431,b'2',478
115,0.3064,0.61279,b'2',478
116,0.29966,0.6229,b'2',478
117,0.27609,0.67003,b'2',478
118,0.27946,0.6835,b'2',478
119,0.28283,0.6431,b'2',478
120,0.2862,0.61616,b'2',478
121,0.28956,0.59933,b'2',478
122,0.29293,0.55219,b'3',478
123,0.31313,0.55219,b'3',1
124,0.2862,0.56229,b'3',478
125,0.2862,0.53199,b'3',478
126,0.27946,0.53535,b'3',478
127,0.2862,0.51515,b'3',1
128,0.28283,0.49832,b'3',1
129,0.28283,0.47811,b'3',1
130,0.29293,0.45455,b'3',1
131,0.30303,0.49495,b'3',1
132,0.29293,0.52862,b'3',1
133,0.30976,0.53535,b'3',1
134,0.3064,0.50842,b'3',1
135,0.31987,0.47811,b'3',1
136,0.30303,0.47811,b'3',1
137,0.2963,0.48148,b'3',1
138,0.28283,0.46465,b'3',1
139,0.2862,0.51515,b'3',1
140,0.30976,0.54209,b'3',1
141,0.3165,0.52525,b'3',1
142,0.29966,0.50842,b'3',1
143,0.29966,0.51852,b'3',1
144,0.29966,0.53535,b'3',1
145,0.29293,0.50505,b'3',1
146,0.30976,0.46801,b'3',1
147,0.29966,0.43771,b'3',1
148,0.30303,0.44781,b'3',1
149,0.31987,0.47138,b'3',1
150,0.31987,0.50505,b'3',1
151,0.32323,0.53535,b'3',1
152,0.3266,0.47811,b'3',1
153,0.31987,0.43771,b'3',1
154,0.30976,0.42088,b'3',1
155,0.3064,0.46128,b'3',1
156,0.30303,0.46465,b'3',1
157,0.28956,0.41751,b'3',1
158,0.28283,0.44444,b'3',1
159,0.3165,0.47138,b'3',1
160,0.33333,0.45791,b'3',1
161,0.31987,0.45455,b'3',1
162,0.30303,0.41751,b'3',1
163,0.35354,0.57239,b'3',1
164,0.33333,0.55556,b'3',1
165,0.31987,0.52189,b'3',1
166,0.2862,0.48485,b'3',1
167,0.27946,0.51515,b'3',478
168,0.2963,0.46128,b'3',1
169,0.31313,0.48822,b'3',1
170,0.33333,0.53199,b'3',1
171,0.35017,0.54545,b'3',1
172,0.30303,0.42761,b'3',1
173,0.32997,0.43434,b'3',1
174,0.34343,0.67677,b'4',478
175,0.33333,0.68687,b'4',478
176,0.34343,0.69697,b'4',478
177,0.36027,0.7138,b'4',478
178,0.34343,0.66667,b'4',478
179,0.36027,0.6633,b'4',478
180,0.38047,0.67677,b'4',1
181,0.38384,0.71044,b'4',478
182,0.367,0.71044,b'4',478
183,0.3569,0.68687,b'4',478
184,0.36027,0.6835,b'4',478
185,0.367,0.6936,b'4',478
186,0.367,0.7037,b'4',478
187,0.35354,0.7037,b'4',478
188,0.39057,0.70034,b'4',1
189,0.38047,0.6835,b'4',1
190,0.367,0.6734,b'4',478
191,0.35017,0.6532,b'4',478
192,0.34343,0.65993,b'4',478
193,0.3771,0.66667,b'4',1
194,0.38721,0.69024,b'4',1
195,0.37374,0.70707,b'4',478
196,0.34343,0.70707,b'4',478
197,0.32997,0.7037,b'4',478
198,0.32997,0.65657,b'4',478
199,0.3468,0.6633,b'4',478
200,0.38047,0.66667,b'4',1
201,0.39394,0.6835,b'4',1
202,0.35354,0.6835,b'4',478
203,0.36027,0.69697,b'4',478
204,0.32323,0.6936,b'4',478
205,0.3266,0.6633,b'4',478
206,0.36027,0.6532,b'4',1
207,0.38047,0.65657,b'4',1
208,0.39394,0.67677,b'4',1
209,0.3771,0.69697,b'4',478
210,0.3569,0.67677,b'4',478
211,0.37037,0.6835,b'4',478
212,0.35017,0.66667,b'4',478
213,0.35017,0.68013,b'4',478
214,0.35017,0.69697,b'4',478
215,0.33333,0.69697,b'4',478
216,0.33333,0.68687,b'4',478
217,0.33333,0.67677,b'4',478
218,0.3367,0.6835,b'4',478
219,0.3367,0.6936,b'4',478
220,0.36364,0.6936,b'4',478
221,0.39057,0.69024,b'4',1
222,0.38047,0.6734,b'4',1
223,0.36364,0.6734,b'4',478
224,0.36364,0.6633,b'4',1
225,0.36027,0.68013,b'4',478
226,0.34343,0.69024,b'4',478
227,0.3569,0.62963,b'5',1
228,0.3468,0.62963,b'5',1
229,0.34343,0.60269,b'5',1
230,0.36027,0.60606,b'5',1
231,0.3367,0.61279,b'5',1
232,0.34007,0.63636,b'5',478
233,0.36027,0.63636,b'5',1
234,0.3569,0.61953,b'5',1
235,0.37037,0.6229,b'5',1
236,0.38047,0.63973,b'5',1
237,0.3468,0.61616,b'5',1
238,0.34007,0.59596,b'5',1
239,0.37037,0.59596,b'5',1
240,0.38384,0.60943,b'5',1
241,0.38384,0.61953,b'5',1
242,0.37374,0.63636,b'5',1
243,0.3468,0.6229,b'5',1
244,0.3569,0.60606,b'5',1
245,0.37374,0.60943,b'5',1
246,0.3771,0.62963,b'5',1
247,0.36027,0.63973,b'5',1
248,0.3367,0.63636,b'5',478
249,0.3367,0.61953,b'5',478
250,0.33333,0.60606,b'5',1
251,0.3468,0.59933,b'5',1
252,0.3569,0.59933,b'5',1
253,0.38384,0.59933,b'5',1
254,0.38721,0.62626,b'5',1
255,0.38721,0.63973,b'5',1
256,0.3468,0.63636,b'5',478
257,0.3367,0.6229,b'5',478
258,0.34007,0.60269,b'5',1
259,0.34343,0.59933,b'5',1
260,0.36364,0.61953,b'5',1
261,0.367,0.63636,b'5',1
262,0.33333,0.6229,b'5',478
263,0.35017,0.633,b'5',1
264,0.3569,0.60606,b'5',1
265,0.37037,0.61279,b'5',1
266,0.34343,0.61279,b'5',1
267,0.33333,0.6229,b'5',478
268,0.33333,0.633,b'5',478
269,0.3367,0.63636,b'5',478
270,0.38384,0.63636,b'5',1
271,0.37037,0.61953,b'5',1
272,0.32997,0.61953,b'5',478
273,0.3266,0.62963,b'5',478
274,0.32997,0.61279,b'5',478
275,0.36027,0.61279,b'5',1
276,0.367,0.60943,b'5',1
277,0.36364,0.63973,b'5',1
278,0.35017,0.6431,b'5',478
279,0.32997,0.6431,b'5',478
280,0.35354,0.6229,b'5',1
281,0.38047,0.62963,b'5',1
282,0.38047,0.60943,b'5',1
283,0.3468,0.59933,b'5',1
284,0.3367,0.59933,b'5',1
285,0.3569,0.61953,b'5',1
286,0.3367,0.61953,b'5',478
287,0.35017,0.62626,b'5',1
288,0.37037,0.62626,b'5',1
289,0.367,0.6431,b'5',1
290,0.35017,0.6431,b'5',478
291,0.35017,0.61953,b'5',1
292,0.37374,0.61616,b'5',1
293,0.35354,0.63973,b'5',1
294,0.34007,0.6431,b'5',478
295,0.34007,0.62963,b'5',478
296,0.3367,0.57912,b'6',1
297,0.32997,0.55556,b'6',1
298,0.34343,0.54545,b'6',1
299,0.367,0.54209,b'6',1
300,0.39731,0.56229,b'6',1
301,0.38047,0.57912,b'6',1
302,0.35354,0.58586,b'6',1
303,0.32997,0.57912,b'6',1
304,0.32997,0.55892,b'6',1
305,0.32323,0.57239,b'6',1
306,0.33333,0.57239,b'6',1
307,0.3367,0.55892,b'6',1
308,0.35354,0.55892,b'6',1
309,0.3771,0.55892,b'6',1
310,0.367,0.57576,b'6',1
311,0.34343,0.57576,b'6',1
312,0.3569,0.56566,b'6',1
313,0.34343,0.54882,b'6',1
314,0.36364,0.55556,b'6',1
315,0.37374,0.55556,b'6',1
316,0.38047,0.54882,b'6',1
317,0.39057,0.56566,b'6',1
318,0.37374,0.57912,b'6',1
319,0.34343,0.57239,b'6',1
320,0.35354,0.55556,b'6',1
321,0.35354,0.54545,b'6',1
322,0.33333,0.55892,b'6',1
323,0.37037,0.55556,b'6',1
324,0.3771,0.56566,b'6',1
325,0.37374,0.57912,b'6',1
326,0.35017,0.57912,b'6',1
327,0.33333,0.57576,b'6',1
328,0.34007,0.55892,b'6',1
329,0.36027,0.53199,b'6',1
330,0.3771,0.54882,b'6',1
331,0.38384,0.55556,b'6',1
332,0.38384,0.57576,b'6',1
333,0.36027,0.55219,b'6',1
334,0.34343,0.54209,b'6',1
335,0.34007,0.55219,b'6',1
336,0.34007,0.56566,b'6',1
337,0.33333,0.56229,b'6',1
338,0.3771,0.56902,b'6',1
339,0.35017,0.53535,b'6',1
340,0.38047,0.53535,b'6',1
341,0.38384,0.55219,b'6',1
342,0.39057,0.57576,b'6',1
343,0.3569,0.57239,b'6',1
344,0.33333,0.54209,b'6',1
345,0.37037,0.57239,b'6',1
346,0.36027,0.56902,b'6',1
347,0.35017,0.57576,b'6',1
348,0.35354,0.55892,b'6',1
349,0.35017,0.54545,b'6',1
350,0.34343,0.53199,b'6',1
351,0.36027,0.54882,b'6',1
352,0.3569,0.56566,b'6',1
353,0.3468,0.56566,b'6',1
354,0.35354,0.55892,b'6',1
355,0.37037,0.57912,b'6',1
356,0.36364,0.54882,b'6',1
357,0.3569,0.53535,b'6',1
358,0.35017,0.57239,b'6',1
359,0.3569,0.58586,b'6',1
360,0.367,0.58249,b'6',1
361,0.3569,0.58249,b'6',1
362,0.3569,0.58249,b'6',1
363,0.36027,0.56902,b'6',1
364,0.36027,0.54545,b'6',1
365,0.3367,0.54209,b'6',1
366,0.40067,0.73401,b'7',478
367,0.39731,0.71717,b'7',1
368,0.40067,0.70034,b'7',1
369,0.41077,0.69697,b'7',1
370,0.44781,0.7037,b'7',1
371,0.44781,0.71717,b'7',1
372,0.43098,0.74074,b'7',1
373,0.41751,0.74074,b'7',1
374,0.41751,0.72391,b'7',1
375,0.42424,0.71717,b'7',1
376,0.43771,0.7138,b'7',1
377,0.43771,0.73064,b'7',1
378,0.38047,0.73737,b'7',478
379,0.39057,0.75421,b'7',478
380,0.40741,0.76094,b'7',478
381,0.43434,0.75758,b'7',1
382,0.41077,0.75084,b'7',478
383,0.38047,0.74074,b'7',478
384,0.38384,0.72727,b'7',478
385,0.39731,0.74747,b'7',478
386,0.42761,0.69024,b'7',1
387,0.42088,0.69697,b'7',1
388,0.44108,0.6936,b'7',1
389,0.41751,0.68687,b'7',1
390,0.45118,0.73737,b'7',1
391,0.44444,0.74411,b'7',1
392,0.41414,0.71044,b'7',1
393,0.43771,0.70707,b'7',1
394,0.40741,0.72727,b'7',1
395,0.41414,0.73737,b'7',1
396,0.39731,0.73737,b'7',478
397,0.39731,0.74411,b'7',478
398,0.41414,0.74411,b'7',1
399,0.42424,0.75421,b'7',1
400,0.41414,0.75421,b'7',1
401,0.43771,0.73401,b'7',1
402,0.43434,0.72391,b'7',1
403,0.42424,0.72391,b'7',1
404,0.40741,0.72727,b'7',1
405,0.39057,0.73737,b'7',478
406,0.39394,0.72727,b'7',478
407,0.40067,0.71717,b'7',1
408,0.41751,0.71044,b'7',1
409,0.42761,0.71044,b'7',1
410,0.41414,0.71044,b'7',1
411,0.40404,0.71044,b'7',1
412,0.40067,0.73401,b'7',478
413,0.42088,0.74411,b'7',1
414,0.43771,0.74411,b'7',1
415,0.44108,0.73064,b'7',1
416,0.42088,0.73737,b'7',1
417,0.43434,0.73737,b'7',1
418,0.41751,0.72391,b'7',1
419,0.41414,0.73401,b'7',1
420,0.42088,0.70707,b'7',1
421,0.41751,0.6936,b'7',1
422,0.41414,0.70034,b'7',1
423,0.43434,0.70034,b'7',1
424,0.44108,0.73737,b'7',1
425,0.39394,0.72727,b'7',478
426,0.39394,0.72054,b'7',478
427,0.41751,0.71717,b'7',1
428,0.39731,0.54209,b'8',1
429,0.3771,0.53199,b'8',1
430,0.3771,0.51178,b'8',1
431,0.41077,0.49832,b'8',1
432,0.44444,0.50505,b'8',1
433,0.43771,0.53535,b'8',1
434,0.42088,0.54882,b'8',1
435,0.38384,0.53535,b'8',1
436,0.38384,0.50505,b'8',1
437,0.38721,0.49158,b'8',1
438,0.41751,0.49158,b'8',1
439,0.43434,0.50842,b'8',1
440,0.42088,0.53199,b'8',1
441,0.41077,0.53199,b'8',1
442,0.39057,0.53199,b'8',1
443,0.39057,0.51515,b'8',1
444,0.42424,0.51515,b'8',1
445,0.40404,0.51515,b'8',1
446,0.41414,0.50168,b'8',1
447,0.40404,0.52189,b'8',1
448,0.42088,0.52189,b'8',1
449,0.40067,0.49832,b'8',1
450,0.40067,0.48822,b'8',1
451,0.40067,0.51178,b'8',1
452,0.41751,0.48822,b'8',1
453,0.44444,0.51852,b'8',1
454,0.43098,0.55219,b'8',1
455,0.43434,0.49495,b'8',1
456,0.43771,0.52525,b'8',1
457,0.43098,0.53872,b'8',1
458,0.44781,0.52189,b'8',1
459,0.43771,0.54882,b'8',1
460,0.38047,0.52189,b'8',1
461,0.42424,0.54209,b'8',1
462,0.40741,0.53199,b'8',1
463,0.39731,0.50505,b'8',1
464,0.43434,0.49832,b'8',1
465,0.42088,0.51178,b'8',1
466,0.42424,0.53535,b'8',1
467,0.40741,0.53872,b'8',1
468,0.38384,0.51515,b'8',1
469,0.42761,0.50842,b'8',1
470,0.42088,0.50505,b'8',1
471,0.40741,0.50505,b'8',1
472,0.45791,0.53199,b'8',1
473,0.43098,0.53199,b'8',1
474,0.40741,0.51515,b'8',1
475,0.40741,0.53199,b'8',1
476,0.39731,0.52862,b'8',1
477,0.40404,0.51515,b'8',1
478,0.42761,0.51515,b'8',1
479,0.42761,0.52525,b'8',1
480,0.41414,0.52525,b'8',1
481,0.41414,0.50505,b'8',1
482,0.40404,0.49495,b'8',1
483,0.44108,0.51515,b'8',1
484,0.41414,0.52525,b'8',1
