,x,y,class,cluster
259,0.34343,0.59933,b'5',249
260,0.36364,0.61953,b'5',249
261,0.367,0.63636,b'5',249
262,0.33333,0.6229,b'5',249
263,0.35017,0.633,b'5',249
264,0.3569,0.60606,b'5',249
265,0.37037,0.61279,b'5',249
266,0.34343,0.61279,b'5',249
267,0.33333,0.6229,b'5',249
268,0.33333,0.633,b'5',249
269,0.3367,0.63636,b'5',249
270,0.38384,0.63636,b'5',249
271,0.37037,0.61953,b'5',249
272,0.32997,0.61953,b'5',249
273,0.3266,0.62963,b'5',249
274,0.32997,0.61279,b'5',249
275,0.36027,0.61279,b'5',249
276,0.367,0.60943,b'5',249
277,0.36364,0.63973,b'5',249
278,0.35017,0.6431,b'5',249
279,0.32997,0.6431,b'5',249
280,0.35354,0.6229,b'5',249
281,0.38047,0.62963,b'5',249
282,0.38047,0.60943,b'5',249
283,0.3468,0.59933,b'5',249
284,0.3367,0.59933,b'5',249
285,0.3569,0.61953,b'5',249
286,0.3367,0.61953,b'5',249
287,0.35017,0.62626,b'5',249
288,0.37037,0.62626,b'5',249
289,0.367,0.6431,b'5',249
290,0.35017,0.6431,b'5',249
291,0.35017,0.61953,b'5',249
292,0.37374,0.61616,b'5',249
293,0.35354,0.63973,b'5',249
294,0.34007,0.6431,b'5',249
295,0.34007,0.62963,b'5',249
296,0.3367,0.57912,b'6',320
297,0.32997,0.55556,b'6',320
298,0.34343,0.54545,b'6',320
299,0.367,0.54209,b'6',320
300,0.39731,0.56229,b'6',320
301,0.38047,0.57912,b'6',320
302,0.35354,0.58586,b'6',320
303,0.32997,0.57912,b'6',320
304,0.32997,0.55892,b'6',320
305,0.32323,0.57239,b'6',320
306,0.33333,0.57239,b'6',320
307,0.3367,0.55892,b'6',320
308,0.35354,0.55892,b'6',320
309,0.3771,0.55892,b'6',320
310,0.367,0.57576,b'6',320
311,0.34343,0.57576,b'6',320
312,0.3569,0.56566,b'6',320
313,0.34343,0.54882,b'6',320
314,0.36364,0.55556,b'6',320
315,0.37374,0.55556,b'6',320
316,0.38047,0.54882,b'6',320
317,0.39057,0.56566,b'6',320
318,0.37374,0.57912,b'6',320
319,0.34343,0.57239,b'6',320
320,0.35354,0.55556,b'6',249
321,0.35354,0.54545,b'6',320
322,0.33333,0.55892,b'6',320
323,0.37037,0.55556,b'6',320
324,0.3771,0.56566,b'6',320
325,0.37374,0.57912,b'6',320
326,0.35017,0.57912,b'6',320
327,0.33333,0.57576,b'6',320
328,0.34007,0.55892,b'6',320
329,0.36027,0.53199,b'6',320
330,0.3771,0.54882,b'6',320
331,0.38384,0.55556,b'6',320
332,0.38384,0.57576,b'6',320
333,0.36027,0.55219,b'6',320
334,0.34343,0.54209,b'6',320
335,0.34007,0.55219,b'6',320
336,0.34007,0.56566,b'6',320
337,0.33333,0.56229,b'6',320
338,0.3771,0.56902,b'6',320
339,0.35017,0.53535,b'6',320
340,0.38047,0.53535,b'6',320
341,0.38384,0.55219,b'6',320
342,0.39057,0.57576,b'6',320
343,0.3569,0.57239,b'6',320
344,0.33333,0.54209,b'6',320
345,0.37037,0.57239,b'6',320
346,0.36027,0.56902,b'6',320
347,0.35017,0.57576,b'6',320
348,0.35354,0.55892,b'6',320
349,0.35017,0.54545,b'6',320
350,0.34343,0.53199,b'6',320
351,0.36027,0.54882,b'6',320
352,0.3569,0.56566,b'6',320
353,0.3468,0.56566,b'6',320
354,0.35354,0.55892,b'6',320
355,0.37037,0.57912,b'6',320
356,0.36364,0.54882,b'6',320
357,0.3569,0.53535,b'6',320
358,0.35017,0.57239,b'6',320
359,0.3569,0.58586,b'6',320
360,0.367,0.58249,b'6',320
361,0.3569,0.58249,b'6',320
362,0.3569,0.58249,b'6',320
363,0.36027,0.56902,b'6',320
364,0.36027,0.54545,b'6',320
365,0.3367,0.54209,b'6',320
366,0.40067,0.73401,b'7',403
367,0.39731,0.71717,b'7',403
368,0.40067,0.70034,b'7',403
369,0.41077,0.69697,b'7',403
370,0.44781,0.7037,b'7',403
371,0.44781,0.71717,b'7',403
372,0.43098,0.74074,b'7',403
373,0.41751,0.74074,b'7',403
374,0.41751,0.72391,b'7',403
375,0.42424,0.71717,b'7',403
376,0.43771,0.7138,b'7',403
377,0.43771,0.73064,b'7',403
378,0.38047,0.73737,b'7',403
379,0.39057,0.75421,b'7',403
380,0.40741,0.76094,b'7',403
381,0.43434,0.75758,b'7',403
382,0.41077,0.75084,b'7',403
383,0.38047,0.74074,b'7',403
384,0.38384,0.72727,b'7',403
385,0.39731,0.74747,b'7',403
386,0.42761,0.69024,b'7',403
387,0.42088,0.69697,b'7',403
388,0.44108,0.6936,b'7',403
389,0.41751,0.68687,b'7',403
390,0.45118,0.73737,b'7',403
391,0.44444,0.74411,b'7',403
392,0.41414,0.71044,b'7',403
393,0.43771,0.70707,b'7',403
394,0.40741,0.72727,b'7',403
395,0.41414,0.73737,b'7',403
396,0.39731,0.73737,b'7',403
397,0.39731,0.74411,b'7',403
398,0.41414,0.74411,b'7',403
399,0.42424,0.75421,b'7',403
400,0.41414,0.75421,b'7',403
401,0.43771,0.73401,b'7',403
402,0.43434,0.72391,b'7',403
403,0.42424,0.72391,b'7',174
404,0.40741,0.72727,b'7',403
405,0.39057,0.73737,b'7',403
406,0.39394,0.72727,b'7',403
407,0.40067,0.71717,b'7',403
408,0.41751,0.71044,b'7',403
409,0.42761,0.71044,b'7',403
410,0.41414,0.71044,b'7',403
411,0.40404,0.71044,b'7',403
412,0.40067,0.73401,b'7',403
413,0.42088,0.74411,b'7',403
414,0.43771,0.74411,b'7',403
415,0.44108,0.73064,b'7',403
416,0.42088,0.73737,b'7',403
417,0.43434,0.73737,b'7',403
418,0.41751,0.72391,b'7',403
419,0.41414,0.73401,b'7',403
420,0.42088,0.70707,b'7',403
421,0.41751,0.6936,b'7',403
422,0.41414,0.70034,b'7',403
423,0.43434,0.70034,b'7',403
424,0.44108,0.73737,b'7',403
425,0.39394,0.72727,b'7',403
426,0.39394,0.72054,b'7',403
427,0.41751,0.71717,b'7',403
428,0.39731,0.54209,b'8',474
429,0.3771,0.53199,b'8',320
430,0.3771,0.51178,b'8',474
431,0.41077,0.49832,b'8',474
432,0.44444,0.50505,b'8',474
433,0.43771,0.53535,b'8',474
434,0.42088,0.54882,b'8',474
435,0.38384,0.53535,b'8',474
436,0.38384,0.50505,b'8',474
437,0.38721,0.49158,b'8',474
438,0.41751,0.49158,b'8',474
439,0.43434,0.50842,b'8',474
440,0.42088,0.53199,b'8',474
441,0.41077,0.53199,b'8',474
442,0.39057,0.53199,b'8',474
443,0.39057,0.51515,b'8',474
444,0.42424,0.51515,b'8',474
445,0.40404,0.51515,b'8',474
446,0.41414,0.50168,b'8',474
447,0.40404,0.52189,b'8',474
448,0.42088,0.52189,b'8',474
449,0.40067,0.49832,b'8',474
450,0.40067,0.48822,b'8',474
451,0.40067,0.51178,b'8',474
452,0.41751,0.48822,b'8',474
453,0.44444,0.51852,b'8',474
454,0.43098,0.55219,b'8',474
455,0.43434,0.49495,b'8',474
456,0.43771,0.52525,b'8',474
457,0.43098,0.53872,b'8',474
458,0.44781,0.52189,b'8',474
459,0.43771,0.54882,b'8',474
460,0.38047,0.52189,b'8',474
461,0.42424,0.54209,b'8',474
462,0.40741,0.53199,b'8',474
463,0.39731,0.50505,b'8',474
464,0.43434,0.49832,b'8',474
465,0.42088,0.51178,b'8',474
466,0.42424,0.53535,b'8',474
467,0.40741,0.53872,b'8',474
468,0.38384,0.51515,b'8',474
469,0.42761,0.50842,b'8',474
470,0.42088,0.50505,b'8',474
471,0.40741,0.50505,b'8',474
472,0.45791,0.53199,b'8',474
473,0.43098,0.53199,b'8',474
474,0.40741,0.51515,b'8',320
475,0.40741,0.53199,b'8',474
476,0.39731,0.52862,b'8',474
477,0.40404,0.51515,b'8',474
478,0.42761,0.51515,b'8',474
479,0.42761,0.52525,b'8',474
480,0.41414,0.52525,b'8',474
481,0.41414,0.50505,b'8',474
482,0.40404,0.49495,b'8',474
483,0.44108,0.51515,b'8',474
484,0.41414,0.52525,b'8',474
