,x,y,class,cluster
152,0.3266,0.47811,b'3',0
153,0.31987,0.43771,b'3',0
154,0.30976,0.42088,b'3',0
155,0.3064,0.46128,b'3',0
156,0.30303,0.46465,b'3',0
157,0.28956,0.41751,b'3',0
158,0.28283,0.44444,b'3',0
159,0.3165,0.47138,b'3',0
160,0.33333,0.45791,b'3',0
161,0.31987,0.45455,b'3',0
162,0.30303,0.41751,b'3',0
163,0.35354,0.57239,b'3',0
164,0.33333,0.55556,b'3',0
165,0.31987,0.52189,b'3',0
166,0.2862,0.48485,b'3',0
167,0.27946,0.51515,b'3',464
168,0.2963,0.46128,b'3',0
169,0.31313,0.48822,b'3',0
170,0.33333,0.53199,b'3',0
171,0.35017,0.54545,b'3',0
172,0.30303,0.42761,b'3',0
173,0.32997,0.43434,b'3',0
174,0.34343,0.67677,b'4',464
175,0.33333,0.68687,b'4',464
176,0.34343,0.69697,b'4',464
177,0.36027,0.7138,b'4',464
178,0.34343,0.66667,b'4',464
179,0.36027,0.6633,b'4',464
180,0.38047,0.67677,b'4',464
181,0.38384,0.71044,b'4',464
182,0.367,0.71044,b'4',464
183,0.3569,0.68687,b'4',464
184,0.36027,0.6835,b'4',464
185,0.367,0.6936,b'4',464
186,0.367,0.7037,b'4',464
187,0.35354,0.7037,b'4',464
188,0.39057,0.70034,b'4',464
189,0.38047,0.6835,b'4',464
190,0.367,0.6734,b'4',464
191,0.35017,0.6532,b'4',464
192,0.34343,0.65993,b'4',464
193,0.3771,0.66667,b'4',0
194,0.38721,0.69024,b'4',464
195,0.37374,0.70707,b'4',464
196,0.34343,0.70707,b'4',464
197,0.32997,0.7037,b'4',464
198,0.32997,0.65657,b'4',464
199,0.3468,0.6633,b'4',464
200,0.38047,0.66667,b'4',0
201,0.39394,0.6835,b'4',0
202,0.35354,0.6835,b'4',464
203,0.36027,0.69697,b'4',464
204,0.32323,0.6936,b'4',464
205,0.3266,0.6633,b'4',464
206,0.36027,0.6532,b'4',464
207,0.38047,0.65657,b'4',0
208,0.39394,0.67677,b'4',0
209,0.3771,0.69697,b'4',464
210,0.3569,0.67677,b'4',464
211,0.37037,0.6835,b'4',464
212,0.35017,0.66667,b'4',464
213,0.35017,0.68013,b'4',464
214,0.35017,0.69697,b'4',464
215,0.33333,0.69697,b'4',464
216,0.33333,0.68687,b'4',464
217,0.33333,0.67677,b'4',464
218,0.3367,0.6835,b'4',464
219,0.3367,0.6936,b'4',464
220,0.36364,0.6936,b'4',464
221,0.39057,0.69024,b'4',0
222,0.38047,0.6734,b'4',0
223,0.36364,0.6734,b'4',464
224,0.36364,0.6633,b'4',464
225,0.36027,0.68013,b'4',464
226,0.34343,0.69024,b'4',464
227,0.3569,0.62963,b'5',0
228,0.3468,0.62963,b'5',464
229,0.34343,0.60269,b'5',0
230,0.36027,0.60606,b'5',0
231,0.3367,0.61279,b'5',464
232,0.34007,0.63636,b'5',464
233,0.36027,0.63636,b'5',0
234,0.3569,0.61953,b'5',0
235,0.37037,0.6229,b'5',0
236,0.38047,0.63973,b'5',0
237,0.3468,0.61616,b'5',464
238,0.34007,0.59596,b'5',0
239,0.37037,0.59596,b'5',0
240,0.38384,0.60943,b'5',0
241,0.38384,0.61953,b'5',0
242,0.37374,0.63636,b'5',0
243,0.3468,0.6229,b'5',464
244,0.3569,0.60606,b'5',0
245,0.37374,0.60943,b'5',0
246,0.3771,0.62963,b'5',0
247,0.36027,0.63973,b'5',464
248,0.3367,0.63636,b'5',464
249,0.3367,0.61953,b'5',464
250,0.33333,0.60606,b'5',464
251,0.3468,0.59933,b'5',0
252,0.3569,0.59933,b'5',0
253,0.38384,0.59933,b'5',0
254,0.38721,0.62626,b'5',0
255,0.38721,0.63973,b'5',0
256,0.3468,0.63636,b'5',464
257,0.3367,0.6229,b'5',464
258,0.34007,0.60269,b'5',0
259,0.34343,0.59933,b'5',0
260,0.36364,0.61953,b'5',0
261,0.367,0.63636,b'5',0
262,0.33333,0.6229,b'5',464
263,0.35017,0.633,b'5',464
264,0.3569,0.60606,b'5',0
265,0.37037,0.61279,b'5',0
266,0.34343,0.61279,b'5',464
267,0.33333,0.6229,b'5',464
268,0.33333,0.633,b'5',464
269,0.3367,0.63636,b'5',464
270,0.38384,0.63636,b'5',0
271,0.37037,0.61953,b'5',0
272,0.32997,0.61953,b'5',464
273,0.3266,0.62963,b'5',464
274,0.32997,0.61279,b'5',464
275,0.36027,0.61279,b'5',0
276,0.367,0.60943,b'5',0
277,0.36364,0.63973,b'5',0
278,0.35017,0.6431,b'5',464
279,0.32997,0.6431,b'5',464
280,0.35354,0.6229,b'5',0
281,0.38047,0.62963,b'5',0
282,0.38047,0.60943,b'5',0
283,0.3468,0.59933,b'5',0
284,0.3367,0.59933,b'5',464
285,0.3569,0.61953,b'5',0
286,0.3367,0.61953,b'5',464
287,0.35017,0.62626,b'5',464
288,0.37037,0.62626,b'5',0
289,0.367,0.6431,b'5',0
290,0.35017,0.6431,b'5',464
291,0.35017,0.61953,b'5',0
292,0.37374,0.61616,b'5',0
293,0.35354,0.63973,b'5',464
294,0.34007,0.6431,b'5',464
295,0.34007,0.62963,b'5',464
296,0.3367,0.57912,b'6',0
297,0.32997,0.55556,b'6',0
298,0.34343,0.54545,b'6',0
299,0.367,0.54209,b'6',0
300,0.39731,0.56229,b'6',0
301,0.38047,0.57912,b'6',0
302,0.35354,0.58586,b'6',0
303,0.32997,0.57912,b'6',0
304,0.32997,0.55892,b'6',0
305,0.32323,0.57239,b'6',0
306,0.33333,0.57239,b'6',0
307,0.3367,0.55892,b'6',0
308,0.35354,0.55892,b'6',0
309,0.3771,0.55892,b'6',0
310,0.367,0.57576,b'6',0
311,0.34343,0.57576,b'6',0
312,0.3569,0.56566,b'6',0
313,0.34343,0.54882,b'6',0
314,0.36364,0.55556,b'6',0
315,0.37374,0.55556,b'6',0
316,0.38047,0.54882,b'6',0
317,0.39057,0.56566,b'6',0
318,0.37374,0.57912,b'6',0
319,0.34343,0.57239,b'6',0
320,0.35354,0.55556,b'6',0
321,0.35354,0.54545,b'6',0
322,0.33333,0.55892,b'6',0
323,0.37037,0.55556,b'6',0
324,0.3771,0.56566,b'6',0
325,0.37374,0.57912,b'6',0
326,0.35017,0.57912,b'6',0
327,0.33333,0.57576,b'6',0
328,0.34007,0.55892,b'6',0
329,0.36027,0.53199,b'6',0
330,0.3771,0.54882,b'6',0
331,0.38384,0.55556,b'6',0
332,0.38384,0.57576,b'6',0
333,0.36027,0.55219,b'6',0
334,0.34343,0.54209,b'6',0
335,0.34007,0.55219,b'6',0
336,0.34007,0.56566,b'6',0
337,0.33333,0.56229,b'6',0
338,0.3771,0.56902,b'6',0
339,0.35017,0.53535,b'6',0
340,0.38047,0.53535,b'6',0
341,0.38384,0.55219,b'6',0
342,0.39057,0.57576,b'6',0
343,0.3569,0.57239,b'6',0
344,0.33333,0.54209,b'6',0
345,0.37037,0.57239,b'6',0
346,0.36027,0.56902,b'6',0
347,0.35017,0.57576,b'6',0
348,0.35354,0.55892,b'6',0
349,0.35017,0.54545,b'6',0
350,0.34343,0.53199,b'6',0
351,0.36027,0.54882,b'6',0
352,0.3569,0.56566,b'6',0
353,0.3468,0.56566,b'6',0
354,0.35354,0.55892,b'6',0
355,0.37037,0.57912,b'6',0
356,0.36364,0.54882,b'6',0
357,0.3569,0.53535,b'6',0
358,0.35017,0.57239,b'6',0
359,0.3569,0.58586,b'6',0
360,0.367,0.58249,b'6',0
361,0.3569,0.58249,b'6',0
362,0.3569,0.58249,b'6',0
363,0.36027,0.56902,b'6',0
364,0.36027,0.54545,b'6',0
365,0.3367,0.54209,b'6',0
366,0.40067,0.73401,b'7',464
367,0.39731,0.71717,b'7',464
368,0.40067,0.70034,b'7',0
369,0.41077,0.69697,b'7',0
370,0.44781,0.7037,b'7',0
371,0.44781,0.71717,b'7',0
372,0.43098,0.74074,b'7',0
373,0.41751,0.74074,b'7',0
374,0.41751,0.72391,b'7',0
375,0.42424,0.71717,b'7',0
376,0.43771,0.7138,b'7',0
377,0.43771,0.73064,b'7',0
378,0.38047,0.73737,b'7',464
379,0.39057,0.75421,b'7',464
380,0.40741,0.76094,b'7',464
381,0.43434,0.75758,b'7',0
382,0.41077,0.75084,b'7',464
383,0.38047,0.74074,b'7',464
384,0.38384,0.72727,b'7',464
385,0.39731,0.74747,b'7',464
386,0.42761,0.69024,b'7',0
387,0.42088,0.69697,b'7',0
388,0.44108,0.6936,b'7',0
389,0.41751,0.68687,b'7',0
390,0.45118,0.73737,b'7',0
391,0.44444,0.74411,b'7',0
392,0.41414,0.71044,b'7',0
393,0.43771,0.70707,b'7',0
394,0.40741,0.72727,b'7',464
395,0.41414,0.73737,b'7',464
396,0.39731,0.73737,b'7',464
397,0.39731,0.74411,b'7',464
398,0.41414,0.74411,b'7',464
399,0.42424,0.75421,b'7',464
400,0.41414,0.75421,b'7',464
401,0.43771,0.73401,b'7',0
402,0.43434,0.72391,b'7',0
403,0.42424,0.72391,b'7',0
404,0.40741,0.72727,b'7',464
405,0.39057,0.73737,b'7',464
406,0.39394,0.72727,b'7',464
407,0.40067,0.71717,b'7',464
408,0.41751,0.71044,b'7',0
409,0.42761,0.71044,b'7',0
410,0.41414,0.71044,b'7',0
411,0.40404,0.71044,b'7',0
412,0.40067,0.73401,b'7',464
413,0.42088,0.74411,b'7',0
414,0.43771,0.74411,b'7',0
415,0.44108,0.73064,b'7',0
416,0.42088,0.73737,b'7',0
417,0.43434,0.73737,b'7',0
418,0.41751,0.72391,b'7',0
419,0.41414,0.73401,b'7',0
420,0.42088,0.70707,b'7',0
421,0.41751,0.6936,b'7',0
422,0.41414,0.70034,b'7',0
423,0.43434,0.70034,b'7',0
424,0.44108,0.73737,b'7',0
425,0.39394,0.72727,b'7',464
426,0.39394,0.72054,b'7',464
427,0.41751,0.71717,b'7',0
428,0.39731,0.54209,b'8',0
429,0.3771,0.53199,b'8',0
430,0.3771,0.51178,b'8',0
431,0.41077,0.49832,b'8',0
432,0.44444,0.50505,b'8',0
433,0.43771,0.53535,b'8',0
434,0.42088,0.54882,b'8',0
435,0.38384,0.53535,b'8',0
436,0.38384,0.50505,b'8',0
437,0.38721,0.49158,b'8',0
438,0.41751,0.49158,b'8',0
439,0.43434,0.50842,b'8',0
440,0.42088,0.53199,b'8',0
441,0.41077,0.53199,b'8',0
442,0.39057,0.53199,b'8',0
443,0.39057,0.51515,b'8',0
444,0.42424,0.51515,b'8',0
445,0.40404,0.51515,b'8',0
446,0.41414,0.50168,b'8',0
447,0.40404,0.52189,b'8',0
448,0.42088,0.52189,b'8',0
449,0.40067,0.49832,b'8',0
450,0.40067,0.48822,b'8',0
451,0.40067,0.51178,b'8',0
452,0.41751,0.48822,b'8',0
453,0.44444,0.51852,b'8',0
454,0.43098,0.55219,b'8',0
455,0.43434,0.49495,b'8',0
456,0.43771,0.52525,b'8',0
457,0.43098,0.53872,b'8',0
458,0.44781,0.52189,b'8',0
459,0.43771,0.54882,b'8',0
460,0.38047,0.52189,b'8',0
461,0.42424,0.54209,b'8',0
462,0.40741,0.53199,b'8',0
463,0.39731,0.50505,b'8',0
464,0.43434,0.49832,b'8',0
465,0.42088,0.51178,b'8',0
466,0.42424,0.53535,b'8',0
467,0.40741,0.53872,b'8',0
468,0.38384,0.51515,b'8',0
469,0.42761,0.50842,b'8',0
470,0.42088,0.50505,b'8',0
471,0.40741,0.50505,b'8',0
472,0.45791,0.53199,b'8',0
473,0.43098,0.53199,b'8',0
474,0.40741,0.51515,b'8',0
475,0.40741,0.53199,b'8',0
476,0.39731,0.52862,b'8',0
477,0.40404,0.51515,b'8',0
478,0.42761,0.51515,b'8',0
479,0.42761,0.52525,b'8',0
480,0.41414,0.52525,b'8',0
481,0.41414,0.50505,b'8',0
482,0.40404,0.49495,b'8',0
483,0.44108,0.51515,b'8',0
484,0.41414,0.52525,b'8',0
