,x,y,class,cluster
103,0.28956,0.6431,b'2',105
104,0.29293,0.68687,b'2',105
105,0.2862,0.68687,b'2',248
106,0.28283,0.6532,b'2',105
107,0.2862,0.61953,b'2',248
108,0.29966,0.633,b'2',248
109,0.29293,0.68013,b'2',105
110,0.30303,0.69697,b'2',105
111,0.28956,0.64646,b'2',105
112,0.28956,0.6229,b'2',248
113,0.27609,0.62626,b'2',248
114,0.27609,0.6431,b'2',105
115,0.3064,0.61279,b'2',248
116,0.29966,0.6229,b'2',248
117,0.27609,0.67003,b'2',105
118,0.27946,0.6835,b'2',105
119,0.28283,0.6431,b'2',105
120,0.2862,0.61616,b'2',248
121,0.28956,0.59933,b'2',248
122,0.29293,0.55219,b'3',319
123,0.31313,0.55219,b'3',319
124,0.2862,0.56229,b'3',319
125,0.2862,0.53199,b'3',319
126,0.27946,0.53535,b'3',319
127,0.2862,0.51515,b'3',155
128,0.28283,0.49832,b'3',155
129,0.28283,0.47811,b'3',155
130,0.29293,0.45455,b'3',155
131,0.30303,0.49495,b'3',155
132,0.29293,0.52862,b'3',319
133,0.30976,0.53535,b'3',319
134,0.3064,0.50842,b'3',155
135,0.31987,0.47811,b'3',155
136,0.30303,0.47811,b'3',155
137,0.2963,0.48148,b'3',155
138,0.28283,0.46465,b'3',155
139,0.2862,0.51515,b'3',155
140,0.30976,0.54209,b'3',319
141,0.3165,0.52525,b'3',319
142,0.29966,0.50842,b'3',155
143,0.29966,0.51852,b'3',155
144,0.29966,0.53535,b'3',319
145,0.29293,0.50505,b'3',155
146,0.30976,0.46801,b'3',155
147,0.29966,0.43771,b'3',155
148,0.30303,0.44781,b'3',155
149,0.31987,0.47138,b'3',155
150,0.31987,0.50505,b'3',155
151,0.32323,0.53535,b'3',319
152,0.3266,0.47811,b'3',155
153,0.31987,0.43771,b'3',155
154,0.30976,0.42088,b'3',155
155,0.3064,0.46128,b'3',319
156,0.30303,0.46465,b'3',155
157,0.28956,0.41751,b'3',155
158,0.28283,0.44444,b'3',155
159,0.3165,0.47138,b'3',155
160,0.33333,0.45791,b'3',155
161,0.31987,0.45455,b'3',155
162,0.30303,0.41751,b'3',155
163,0.35354,0.57239,b'3',319
164,0.33333,0.55556,b'3',319
165,0.31987,0.52189,b'3',319
166,0.2862,0.48485,b'3',155
167,0.27946,0.51515,b'3',155
168,0.2963,0.46128,b'3',155
169,0.31313,0.48822,b'3',155
170,0.33333,0.53199,b'3',319
171,0.35017,0.54545,b'3',319
172,0.30303,0.42761,b'3',155
173,0.32997,0.43434,b'3',155
174,0.34343,0.67677,b'4',185
175,0.33333,0.68687,b'4',185
176,0.34343,0.69697,b'4',185
177,0.36027,0.7138,b'4',185
178,0.34343,0.66667,b'4',248
179,0.36027,0.6633,b'4',185
180,0.38047,0.67677,b'4',185
181,0.38384,0.71044,b'4',185
182,0.367,0.71044,b'4',185
183,0.3569,0.68687,b'4',185
184,0.36027,0.6835,b'4',185
185,0.367,0.6936,b'4',394
186,0.367,0.7037,b'4',185
187,0.35354,0.7037,b'4',185
188,0.39057,0.70034,b'4',185
189,0.38047,0.6835,b'4',185
190,0.367,0.6734,b'4',185
191,0.35017,0.6532,b'4',248
192,0.34343,0.65993,b'4',248
193,0.3771,0.66667,b'4',185
194,0.38721,0.69024,b'4',185
195,0.37374,0.70707,b'4',185
196,0.34343,0.70707,b'4',185
197,0.32997,0.7037,b'4',185
198,0.32997,0.65657,b'4',248
199,0.3468,0.6633,b'4',248
200,0.38047,0.66667,b'4',185
201,0.39394,0.6835,b'4',185
202,0.35354,0.6835,b'4',185
203,0.36027,0.69697,b'4',185
204,0.32323,0.6936,b'4',105
205,0.3266,0.6633,b'4',248
206,0.36027,0.6532,b'4',248
207,0.38047,0.65657,b'4',185
208,0.39394,0.67677,b'4',185
209,0.3771,0.69697,b'4',185
210,0.3569,0.67677,b'4',185
211,0.37037,0.6835,b'4',185
212,0.35017,0.66667,b'4',185
213,0.35017,0.68013,b'4',185
214,0.35017,0.69697,b'4',185
215,0.33333,0.69697,b'4',185
216,0.33333,0.68687,b'4',185
217,0.33333,0.67677,b'4',185
218,0.3367,0.6835,b'4',185
219,0.3367,0.6936,b'4',185
220,0.36364,0.6936,b'4',185
221,0.39057,0.69024,b'4',185
222,0.38047,0.6734,b'4',185
223,0.36364,0.6734,b'4',185
224,0.36364,0.6633,b'4',185
225,0.36027,0.68013,b'4',185
226,0.34343,0.69024,b'4',185
227,0.3569,0.62963,b'5',248
228,0.3468,0.62963,b'5',248
229,0.34343,0.60269,b'5',319
230,0.36027,0.60606,b'5',319
231,0.3367,0.61279,b'5',248
232,0.34007,0.63636,b'5',248
233,0.36027,0.63636,b'5',248
234,0.3569,0.61953,b'5',248
235,0.37037,0.6229,b'5',248
236,0.38047,0.63973,b'5',248
237,0.3468,0.61616,b'5',248
238,0.34007,0.59596,b'5',319
239,0.37037,0.59596,b'5',319
240,0.38384,0.60943,b'5',248
241,0.38384,0.61953,b'5',248
242,0.37374,0.63636,b'5',248
243,0.3468,0.6229,b'5',248
244,0.3569,0.60606,b'5',319
245,0.37374,0.60943,b'5',248
246,0.3771,0.62963,b'5',248
247,0.36027,0.63973,b'5',248
248,0.3367,0.63636,b'5',319
249,0.3367,0.61953,b'5',248
250,0.33333,0.60606,b'5',248
251,0.3468,0.59933,b'5',319
252,0.3569,0.59933,b'5',319
253,0.38384,0.59933,b'5',319
254,0.38721,0.62626,b'5',248
255,0.38721,0.63973,b'5',248
256,0.3468,0.63636,b'5',248
257,0.3367,0.6229,b'5',248
258,0.34007,0.60269,b'5',319
259,0.34343,0.59933,b'5',319
260,0.36364,0.61953,b'5',248
261,0.367,0.63636,b'5',248
262,0.33333,0.6229,b'5',248
263,0.35017,0.633,b'5',248
264,0.3569,0.60606,b'5',319
265,0.37037,0.61279,b'5',248
266,0.34343,0.61279,b'5',248
267,0.33333,0.6229,b'5',248
268,0.33333,0.633,b'5',248
269,0.3367,0.63636,b'5',248
270,0.38384,0.63636,b'5',248
271,0.37037,0.61953,b'5',248
272,0.32997,0.61953,b'5',248
273,0.3266,0.62963,b'5',248
274,0.32997,0.61279,b'5',248
275,0.36027,0.61279,b'5',248
276,0.367,0.60943,b'5',248
277,0.36364,0.63973,b'5',248
278,0.35017,0.6431,b'5',248
279,0.32997,0.6431,b'5',248
280,0.35354,0.6229,b'5',248
281,0.38047,0.62963,b'5',248
282,0.38047,0.60943,b'5',248
283,0.3468,0.59933,b'5',319
284,0.3367,0.59933,b'5',319
285,0.3569,0.61953,b'5',248
286,0.3367,0.61953,b'5',248
287,0.35017,0.62626,b'5',248
288,0.37037,0.62626,b'5',248
289,0.367,0.6431,b'5',248
290,0.35017,0.6431,b'5',248
291,0.35017,0.61953,b'5',248
292,0.37374,0.61616,b'5',248
293,0.35354,0.63973,b'5',248
294,0.34007,0.6431,b'5',248
295,0.34007,0.62963,b'5',248
296,0.3367,0.57912,b'6',319
297,0.32997,0.55556,b'6',319
298,0.34343,0.54545,b'6',319
299,0.367,0.54209,b'6',319
300,0.39731,0.56229,b'6',319
301,0.38047,0.57912,b'6',319
302,0.35354,0.58586,b'6',319
303,0.32997,0.57912,b'6',319
304,0.32997,0.55892,b'6',319
305,0.32323,0.57239,b'6',319
306,0.33333,0.57239,b'6',319
307,0.3367,0.55892,b'6',319
308,0.35354,0.55892,b'6',319
309,0.3771,0.55892,b'6',319
310,0.367,0.57576,b'6',319
311,0.34343,0.57576,b'6',319
312,0.3569,0.56566,b'6',319
313,0.34343,0.54882,b'6',319
314,0.36364,0.55556,b'6',319
315,0.37374,0.55556,b'6',319
316,0.38047,0.54882,b'6',319
317,0.39057,0.56566,b'6',319
318,0.37374,0.57912,b'6',319
319,0.34343,0.57239,b'6',248
320,0.35354,0.55556,b'6',319
321,0.35354,0.54545,b'6',319
322,0.33333,0.55892,b'6',319
323,0.37037,0.55556,b'6',319
324,0.3771,0.56566,b'6',319
325,0.37374,0.57912,b'6',319
326,0.35017,0.57912,b'6',319
327,0.33333,0.57576,b'6',319
328,0.34007,0.55892,b'6',319
329,0.36027,0.53199,b'6',319
330,0.3771,0.54882,b'6',319
331,0.38384,0.55556,b'6',319
332,0.38384,0.57576,b'6',319
333,0.36027,0.55219,b'6',319
334,0.34343,0.54209,b'6',319
335,0.34007,0.55219,b'6',319
336,0.34007,0.56566,b'6',319
337,0.33333,0.56229,b'6',319
338,0.3771,0.56902,b'6',319
339,0.35017,0.53535,b'6',319
340,0.38047,0.53535,b'6',470
341,0.38384,0.55219,b'6',319
342,0.39057,0.57576,b'6',319
343,0.3569,0.57239,b'6',319
344,0.33333,0.54209,b'6',319
345,0.37037,0.57239,b'6',319
346,0.36027,0.56902,b'6',319
347,0.35017,0.57576,b'6',319
348,0.35354,0.55892,b'6',319
349,0.35017,0.54545,b'6',319
350,0.34343,0.53199,b'6',319
351,0.36027,0.54882,b'6',319
352,0.3569,0.56566,b'6',319
353,0.3468,0.56566,b'6',319
354,0.35354,0.55892,b'6',319
355,0.37037,0.57912,b'6',319
356,0.36364,0.54882,b'6',319
357,0.3569,0.53535,b'6',319
358,0.35017,0.57239,b'6',319
359,0.3569,0.58586,b'6',319
360,0.367,0.58249,b'6',319
361,0.3569,0.58249,b'6',319
362,0.3569,0.58249,b'6',319
363,0.36027,0.56902,b'6',319
364,0.36027,0.54545,b'6',319
365,0.3367,0.54209,b'6',319
366,0.40067,0.73401,b'7',394
367,0.39731,0.71717,b'7',394
368,0.40067,0.70034,b'7',394
369,0.41077,0.69697,b'7',394
370,0.44781,0.7037,b'7',394
371,0.44781,0.71717,b'7',394
372,0.43098,0.74074,b'7',394
373,0.41751,0.74074,b'7',394
374,0.41751,0.72391,b'7',394
375,0.42424,0.71717,b'7',394
376,0.43771,0.7138,b'7',394
377,0.43771,0.73064,b'7',394
378,0.38047,0.73737,b'7',394
379,0.39057,0.75421,b'7',394
380,0.40741,0.76094,b'7',394
381,0.43434,0.75758,b'7',394
382,0.41077,0.75084,b'7',394
383,0.38047,0.74074,b'7',394
384,0.38384,0.72727,b'7',394
385,0.39731,0.74747,b'7',394
386,0.42761,0.69024,b'7',394
387,0.42088,0.69697,b'7',394
388,0.44108,0.6936,b'7',394
389,0.41751,0.68687,b'7',394
390,0.45118,0.73737,b'7',394
391,0.44444,0.74411,b'7',394
392,0.41414,0.71044,b'7',394
393,0.43771,0.70707,b'7',394
394,0.40741,0.72727,b'7',185
395,0.41414,0.73737,b'7',394
396,0.39731,0.73737,b'7',394
397,0.39731,0.74411,b'7',394
398,0.41414,0.74411,b'7',394
399,0.42424,0.75421,b'7',394
400,0.41414,0.75421,b'7',394
401,0.43771,0.73401,b'7',394
402,0.43434,0.72391,b'7',394
403,0.42424,0.72391,b'7',394
404,0.40741,0.72727,b'7',394
405,0.39057,0.73737,b'7',394
406,0.39394,0.72727,b'7',394
407,0.40067,0.71717,b'7',394
408,0.41751,0.71044,b'7',394
409,0.42761,0.71044,b'7',394
410,0.41414,0.71044,b'7',394
411,0.40404,0.71044,b'7',394
412,0.40067,0.73401,b'7',394
413,0.42088,0.74411,b'7',394
414,0.43771,0.74411,b'7',394
415,0.44108,0.73064,b'7',394
416,0.42088,0.73737,b'7',394
417,0.43434,0.73737,b'7',394
418,0.41751,0.72391,b'7',394
419,0.41414,0.73401,b'7',394
420,0.42088,0.70707,b'7',394
421,0.41751,0.6936,b'7',394
422,0.41414,0.70034,b'7',394
423,0.43434,0.70034,b'7',394
424,0.44108,0.73737,b'7',394
425,0.39394,0.72727,b'7',394
426,0.39394,0.72054,b'7',394
427,0.41751,0.71717,b'7',394
428,0.39731,0.54209,b'8',470
429,0.3771,0.53199,b'8',470
430,0.3771,0.51178,b'8',470
431,0.41077,0.49832,b'8',470
432,0.44444,0.50505,b'8',470
433,0.43771,0.53535,b'8',470
434,0.42088,0.54882,b'8',470
435,0.38384,0.53535,b'8',470
436,0.38384,0.50505,b'8',470
437,0.38721,0.49158,b'8',470
438,0.41751,0.49158,b'8',470
439,0.43434,0.50842,b'8',470
440,0.42088,0.53199,b'8',470
441,0.41077,0.53199,b'8',470
442,0.39057,0.53199,b'8',470
443,0.39057,0.51515,b'8',470
444,0.42424,0.51515,b'8',470
445,0.40404,0.51515,b'8',470
446,0.41414,0.50168,b'8',470
447,0.40404,0.52189,b'8',470
448,0.42088,0.52189,b'8',470
449,0.40067,0.49832,b'8',470
450,0.40067,0.48822,b'8',470
451,0.40067,0.51178,b'8',470
452,0.41751,0.48822,b'8',470
453,0.44444,0.51852,b'8',470
454,0.43098,0.55219,b'8',470
455,0.43434,0.49495,b'8',470
456,0.43771,0.52525,b'8',470
457,0.43098,0.53872,b'8',470
458,0.44781,0.52189,b'8',470
459,0.43771,0.54882,b'8',470
460,0.38047,0.52189,b'8',470
461,0.42424,0.54209,b'8',470
462,0.40741,0.53199,b'8',470
463,0.39731,0.50505,b'8',470
464,0.43434,0.49832,b'8',470
465,0.42088,0.51178,b'8',470
466,0.42424,0.53535,b'8',470
467,0.40741,0.53872,b'8',470
468,0.38384,0.51515,b'8',470
469,0.42761,0.50842,b'8',470
470,0.42088,0.50505,b'8',319
471,0.40741,0.50505,b'8',470
472,0.45791,0.53199,b'8',470
473,0.43098,0.53199,b'8',470
474,0.40741,0.51515,b'8',470
475,0.40741,0.53199,b'8',470
476,0.39731,0.52862,b'8',470
477,0.40404,0.51515,b'8',470
478,0.42761,0.51515,b'8',470
479,0.42761,0.52525,b'8',470
480,0.41414,0.52525,b'8',470
481,0.41414,0.50505,b'8',470
482,0.40404,0.49495,b'8',470
483,0.44108,0.51515,b'8',470
484,0.41414,0.52525,b'8',470
