,x,y,class,cluster
71,0.31313,0.59596,b'2',82
72,0.3165,0.60943,b'2',82
73,0.29966,0.61279,b'2',82
74,0.30303,0.66667,b'2',226
75,0.27609,0.6633,b'2',248
76,0.26936,0.633,b'2',248
77,0.27273,0.64983,b'2',248
78,0.29966,0.69697,b'2',226
79,0.2862,0.58923,b'2',82
80,0.26936,0.61953,b'2',82
81,0.27609,0.60943,b'2',82
82,0.30303,0.59259,b'2',248
83,0.31313,0.57912,b'2',82
84,0.29293,0.59933,b'2',82
85,0.3165,0.65657,b'2',248
86,0.3266,0.62963,b'2',248
87,0.3266,0.60606,b'2',82
88,0.32323,0.6532,b'2',248
89,0.3266,0.63973,b'2',248
90,0.3468,0.6229,b'2',248
91,0.27609,0.59259,b'2',82
92,0.3165,0.71717,b'2',226
93,0.3367,0.6835,b'2',226
94,0.3266,0.6734,b'2',226
95,0.29966,0.6835,b'2',226
96,0.29966,0.6532,b'2',248
97,0.29966,0.63973,b'2',248
98,0.28956,0.6633,b'2',248
99,0.27946,0.6633,b'2',248
100,0.27946,0.63636,b'2',248
101,0.28956,0.60943,b'2',82
102,0.28956,0.62963,b'2',82
103,0.28956,0.6431,b'2',248
104,0.29293,0.68687,b'2',226
105,0.2862,0.68687,b'2',226
106,0.28283,0.6532,b'2',248
107,0.2862,0.61953,b'2',82
108,0.29966,0.633,b'2',248
109,0.29293,0.68013,b'2',226
110,0.30303,0.69697,b'2',226
111,0.28956,0.64646,b'2',248
112,0.28956,0.6229,b'2',82
113,0.27609,0.62626,b'2',82
114,0.27609,0.6431,b'2',248
115,0.3064,0.61279,b'2',82
116,0.29966,0.6229,b'2',82
117,0.27609,0.67003,b'2',226
118,0.27946,0.6835,b'2',226
119,0.28283,0.6431,b'2',248
120,0.2862,0.61616,b'2',82
121,0.28956,0.59933,b'2',82
122,0.29293,0.55219,b'3',82
123,0.31313,0.55219,b'3',320
124,0.2862,0.56229,b'3',82
125,0.2862,0.53199,b'3',136
126,0.27946,0.53535,b'3',82
127,0.2862,0.51515,b'3',136
128,0.28283,0.49832,b'3',136
129,0.28283,0.47811,b'3',136
130,0.29293,0.45455,b'3',136
131,0.30303,0.49495,b'3',136
132,0.29293,0.52862,b'3',136
133,0.30976,0.53535,b'3',82
134,0.3064,0.50842,b'3',136
135,0.31987,0.47811,b'3',136
136,0.30303,0.47811,b'3',82
137,0.2963,0.48148,b'3',136
138,0.28283,0.46465,b'3',136
139,0.2862,0.51515,b'3',136
140,0.30976,0.54209,b'3',82
141,0.3165,0.52525,b'3',136
142,0.29966,0.50842,b'3',136
143,0.29966,0.51852,b'3',136
144,0.29966,0.53535,b'3',82
145,0.29293,0.50505,b'3',136
146,0.30976,0.46801,b'3',136
147,0.29966,0.43771,b'3',136
148,0.30303,0.44781,b'3',136
149,0.31987,0.47138,b'3',136
150,0.31987,0.50505,b'3',136
151,0.32323,0.53535,b'3',320
152,0.3266,0.47811,b'3',136
153,0.31987,0.43771,b'3',136
154,0.30976,0.42088,b'3',136
155,0.3064,0.46128,b'3',136
156,0.30303,0.46465,b'3',136
157,0.28956,0.41751,b'3',136
158,0.28283,0.44444,b'3',136
159,0.3165,0.47138,b'3',136
160,0.33333,0.45791,b'3',136
161,0.31987,0.45455,b'3',136
162,0.30303,0.41751,b'3',136
163,0.35354,0.57239,b'3',320
164,0.33333,0.55556,b'3',320
165,0.31987,0.52189,b'3',136
166,0.2862,0.48485,b'3',136
167,0.27946,0.51515,b'3',136
168,0.2963,0.46128,b'3',136
169,0.31313,0.48822,b'3',136
170,0.33333,0.53199,b'3',320
171,0.35017,0.54545,b'3',320
172,0.30303,0.42761,b'3',136
173,0.32997,0.43434,b'3',136
174,0.34343,0.67677,b'4',226
175,0.33333,0.68687,b'4',226
176,0.34343,0.69697,b'4',226
177,0.36027,0.7138,b'4',226
178,0.34343,0.66667,b'4',226
179,0.36027,0.6633,b'4',226
180,0.38047,0.67677,b'4',226
181,0.38384,0.71044,b'4',394
182,0.367,0.71044,b'4',226
183,0.3569,0.68687,b'4',226
184,0.36027,0.6835,b'4',226
185,0.367,0.6936,b'4',226
186,0.367,0.7037,b'4',226
187,0.35354,0.7037,b'4',226
188,0.39057,0.70034,b'4',394
189,0.38047,0.6835,b'4',226
190,0.367,0.6734,b'4',226
191,0.35017,0.6532,b'4',248
192,0.34343,0.65993,b'4',248
193,0.3771,0.66667,b'4',226
194,0.38721,0.69024,b'4',226
195,0.37374,0.70707,b'4',226
196,0.34343,0.70707,b'4',226
197,0.32997,0.7037,b'4',226
198,0.32997,0.65657,b'4',248
199,0.3468,0.6633,b'4',226
200,0.38047,0.66667,b'4',226
201,0.39394,0.6835,b'4',394
202,0.35354,0.6835,b'4',226
203,0.36027,0.69697,b'4',226
204,0.32323,0.6936,b'4',226
205,0.3266,0.6633,b'4',248
206,0.36027,0.6532,b'4',248
207,0.38047,0.65657,b'4',248
208,0.39394,0.67677,b'4',394
209,0.3771,0.69697,b'4',226
210,0.3569,0.67677,b'4',226
211,0.37037,0.6835,b'4',226
212,0.35017,0.66667,b'4',226
213,0.35017,0.68013,b'4',226
214,0.35017,0.69697,b'4',226
215,0.33333,0.69697,b'4',226
216,0.33333,0.68687,b'4',226
217,0.33333,0.67677,b'4',226
218,0.3367,0.6835,b'4',226
219,0.3367,0.6936,b'4',226
220,0.36364,0.6936,b'4',226
221,0.39057,0.69024,b'4',226
222,0.38047,0.6734,b'4',226
223,0.36364,0.6734,b'4',226
224,0.36364,0.6633,b'4',226
225,0.36027,0.68013,b'4',226
226,0.34343,0.69024,b'4',248
227,0.3569,0.62963,b'5',248
228,0.3468,0.62963,b'5',248
229,0.34343,0.60269,b'5',248
230,0.36027,0.60606,b'5',248
231,0.3367,0.61279,b'5',248
232,0.34007,0.63636,b'5',248
233,0.36027,0.63636,b'5',248
234,0.3569,0.61953,b'5',248
235,0.37037,0.6229,b'5',248
236,0.38047,0.63973,b'5',248
237,0.3468,0.61616,b'5',248
238,0.34007,0.59596,b'5',82
239,0.37037,0.59596,b'5',320
240,0.38384,0.60943,b'5',248
241,0.38384,0.61953,b'5',248
242,0.37374,0.63636,b'5',248
243,0.3468,0.6229,b'5',248
244,0.3569,0.60606,b'5',248
245,0.37374,0.60943,b'5',248
246,0.3771,0.62963,b'5',248
247,0.36027,0.63973,b'5',248
248,0.3367,0.63636,b'5',226
249,0.3367,0.61953,b'5',248
250,0.33333,0.60606,b'5',248
251,0.3468,0.59933,b'5',248
252,0.3569,0.59933,b'5',320
253,0.38384,0.59933,b'5',320
254,0.38721,0.62626,b'5',248
255,0.38721,0.63973,b'5',248
256,0.3468,0.63636,b'5',248
257,0.3367,0.6229,b'5',248
258,0.34007,0.60269,b'5',248
259,0.34343,0.59933,b'5',248
260,0.36364,0.61953,b'5',248
261,0.367,0.63636,b'5',248
262,0.33333,0.6229,b'5',248
263,0.35017,0.633,b'5',248
264,0.3569,0.60606,b'5',248
265,0.37037,0.61279,b'5',248
266,0.34343,0.61279,b'5',248
267,0.33333,0.6229,b'5',248
268,0.33333,0.633,b'5',248
269,0.3367,0.63636,b'5',248
270,0.38384,0.63636,b'5',248
271,0.37037,0.61953,b'5',248
272,0.32997,0.61953,b'5',248
273,0.3266,0.62963,b'5',248
274,0.32997,0.61279,b'5',248
275,0.36027,0.61279,b'5',248
276,0.367,0.60943,b'5',248
277,0.36364,0.63973,b'5',248
278,0.35017,0.6431,b'5',248
279,0.32997,0.6431,b'5',248
280,0.35354,0.6229,b'5',248
281,0.38047,0.62963,b'5',248
282,0.38047,0.60943,b'5',248
283,0.3468,0.59933,b'5',248
284,0.3367,0.59933,b'5',248
285,0.3569,0.61953,b'5',248
286,0.3367,0.61953,b'5',248
287,0.35017,0.62626,b'5',248
288,0.37037,0.62626,b'5',248
289,0.367,0.6431,b'5',248
290,0.35017,0.6431,b'5',248
291,0.35017,0.61953,b'5',248
292,0.37374,0.61616,b'5',248
293,0.35354,0.63973,b'5',248
294,0.34007,0.6431,b'5',248
295,0.34007,0.62963,b'5',248
296,0.3367,0.57912,b'6',320
297,0.32997,0.55556,b'6',320
298,0.34343,0.54545,b'6',320
299,0.367,0.54209,b'6',320
300,0.39731,0.56229,b'6',320
301,0.38047,0.57912,b'6',320
302,0.35354,0.58586,b'6',320
303,0.32997,0.57912,b'6',82
304,0.32997,0.55892,b'6',320
305,0.32323,0.57239,b'6',82
306,0.33333,0.57239,b'6',320
307,0.3367,0.55892,b'6',320
308,0.35354,0.55892,b'6',320
309,0.3771,0.55892,b'6',320
310,0.367,0.57576,b'6',320
311,0.34343,0.57576,b'6',320
312,0.3569,0.56566,b'6',320
313,0.34343,0.54882,b'6',320
314,0.36364,0.55556,b'6',320
315,0.37374,0.55556,b'6',320
316,0.38047,0.54882,b'6',320
317,0.39057,0.56566,b'6',320
318,0.37374,0.57912,b'6',320
319,0.34343,0.57239,b'6',320
320,0.35354,0.55556,b'6',82
321,0.35354,0.54545,b'6',320
322,0.33333,0.55892,b'6',320
323,0.37037,0.55556,b'6',320
324,0.3771,0.56566,b'6',320
325,0.37374,0.57912,b'6',320
326,0.35017,0.57912,b'6',320
327,0.33333,0.57576,b'6',320
328,0.34007,0.55892,b'6',320
329,0.36027,0.53199,b'6',320
330,0.3771,0.54882,b'6',320
331,0.38384,0.55556,b'6',320
332,0.38384,0.57576,b'6',320
333,0.36027,0.55219,b'6',320
334,0.34343,0.54209,b'6',320
335,0.34007,0.55219,b'6',320
336,0.34007,0.56566,b'6',320
337,0.33333,0.56229,b'6',320
338,0.3771,0.56902,b'6',320
339,0.35017,0.53535,b'6',320
340,0.38047,0.53535,b'6',451
341,0.38384,0.55219,b'6',320
342,0.39057,0.57576,b'6',320
343,0.3569,0.57239,b'6',320
344,0.33333,0.54209,b'6',320
345,0.37037,0.57239,b'6',320
346,0.36027,0.56902,b'6',320
347,0.35017,0.57576,b'6',320
348,0.35354,0.55892,b'6',320
349,0.35017,0.54545,b'6',320
350,0.34343,0.53199,b'6',320
351,0.36027,0.54882,b'6',320
352,0.3569,0.56566,b'6',320
353,0.3468,0.56566,b'6',320
354,0.35354,0.55892,b'6',320
355,0.37037,0.57912,b'6',320
356,0.36364,0.54882,b'6',320
357,0.3569,0.53535,b'6',320
358,0.35017,0.57239,b'6',320
359,0.3569,0.58586,b'6',320
360,0.367,0.58249,b'6',320
361,0.3569,0.58249,b'6',320
362,0.3569,0.58249,b'6',320
363,0.36027,0.56902,b'6',320
364,0.36027,0.54545,b'6',320
365,0.3367,0.54209,b'6',320
366,0.40067,0.73401,b'7',394
367,0.39731,0.71717,b'7',394
368,0.40067,0.70034,b'7',394
369,0.41077,0.69697,b'7',394
370,0.44781,0.7037,b'7',394
371,0.44781,0.71717,b'7',394
372,0.43098,0.74074,b'7',394
373,0.41751,0.74074,b'7',394
374,0.41751,0.72391,b'7',394
375,0.42424,0.71717,b'7',394
376,0.43771,0.7138,b'7',394
377,0.43771,0.73064,b'7',394
378,0.38047,0.73737,b'7',394
379,0.39057,0.75421,b'7',394
380,0.40741,0.76094,b'7',394
381,0.43434,0.75758,b'7',394
382,0.41077,0.75084,b'7',394
383,0.38047,0.74074,b'7',394
384,0.38384,0.72727,b'7',394
385,0.39731,0.74747,b'7',394
386,0.42761,0.69024,b'7',394
387,0.42088,0.69697,b'7',394
388,0.44108,0.6936,b'7',394
389,0.41751,0.68687,b'7',394
390,0.45118,0.73737,b'7',394
391,0.44444,0.74411,b'7',394
392,0.41414,0.71044,b'7',394
393,0.43771,0.70707,b'7',394
394,0.40741,0.72727,b'7',226
395,0.41414,0.73737,b'7',394
396,0.39731,0.73737,b'7',394
397,0.39731,0.74411,b'7',394
398,0.41414,0.74411,b'7',394
399,0.42424,0.75421,b'7',394
400,0.41414,0.75421,b'7',394
401,0.43771,0.73401,b'7',394
402,0.43434,0.72391,b'7',394
403,0.42424,0.72391,b'7',394
404,0.40741,0.72727,b'7',394
405,0.39057,0.73737,b'7',394
406,0.39394,0.72727,b'7',394
407,0.40067,0.71717,b'7',394
408,0.41751,0.71044,b'7',394
409,0.42761,0.71044,b'7',394
410,0.41414,0.71044,b'7',394
411,0.40404,0.71044,b'7',394
412,0.40067,0.73401,b'7',394
413,0.42088,0.74411,b'7',394
414,0.43771,0.74411,b'7',394
415,0.44108,0.73064,b'7',394
416,0.42088,0.73737,b'7',394
417,0.43434,0.73737,b'7',394
418,0.41751,0.72391,b'7',394
419,0.41414,0.73401,b'7',394
420,0.42088,0.70707,b'7',394
421,0.41751,0.6936,b'7',394
422,0.41414,0.70034,b'7',394
423,0.43434,0.70034,b'7',394
424,0.44108,0.73737,b'7',394
425,0.39394,0.72727,b'7',394
426,0.39394,0.72054,b'7',394
427,0.41751,0.71717,b'7',394
428,0.39731,0.54209,b'8',451
429,0.3771,0.53199,b'8',451
430,0.3771,0.51178,b'8',451
431,0.41077,0.49832,b'8',451
432,0.44444,0.50505,b'8',451
433,0.43771,0.53535,b'8',451
434,0.42088,0.54882,b'8',451
435,0.38384,0.53535,b'8',451
436,0.38384,0.50505,b'8',451
437,0.38721,0.49158,b'8',451
438,0.41751,0.49158,b'8',451
439,0.43434,0.50842,b'8',451
440,0.42088,0.53199,b'8',451
441,0.41077,0.53199,b'8',451
442,0.39057,0.53199,b'8',451
443,0.39057,0.51515,b'8',451
444,0.42424,0.51515,b'8',451
445,0.40404,0.51515,b'8',451
446,0.41414,0.50168,b'8',451
447,0.40404,0.52189,b'8',451
448,0.42088,0.52189,b'8',451
449,0.40067,0.49832,b'8',451
450,0.40067,0.48822,b'8',451
451,0.40067,0.51178,b'8',320
452,0.41751,0.48822,b'8',451
453,0.44444,0.51852,b'8',451
454,0.43098,0.55219,b'8',451
455,0.43434,0.49495,b'8',451
456,0.43771,0.52525,b'8',451
457,0.43098,0.53872,b'8',451
458,0.44781,0.52189,b'8',451
459,0.43771,0.54882,b'8',451
460,0.38047,0.52189,b'8',451
461,0.42424,0.54209,b'8',451
462,0.40741,0.53199,b'8',451
463,0.39731,0.50505,b'8',451
464,0.43434,0.49832,b'8',451
465,0.42088,0.51178,b'8',451
466,0.42424,0.53535,b'8',451
467,0.40741,0.53872,b'8',451
468,0.38384,0.51515,b'8',451
469,0.42761,0.50842,b'8',451
470,0.42088,0.50505,b'8',451
471,0.40741,0.50505,b'8',451
472,0.45791,0.53199,b'8',451
473,0.43098,0.53199,b'8',451
474,0.40741,0.51515,b'8',451
475,0.40741,0.53199,b'8',451
476,0.39731,0.52862,b'8',451
477,0.40404,0.51515,b'8',451
478,0.42761,0.51515,b'8',451
479,0.42761,0.52525,b'8',451
480,0.41414,0.52525,b'8',451
481,0.41414,0.50505,b'8',451
482,0.40404,0.49495,b'8',451
483,0.44108,0.51515,b'8',451
484,0.41414,0.52525,b'8',451
