,x,y,class,cluster
444,0.42424,0.51515,b'8',445
445,0.40404,0.51515,b'8',305
446,0.41414,0.50168,b'8',445
447,0.40404,0.52189,b'8',445
448,0.42088,0.52189,b'8',445
449,0.40067,0.49832,b'8',445
450,0.40067,0.48822,b'8',445
451,0.40067,0.51178,b'8',445
452,0.41751,0.48822,b'8',445
453,0.44444,0.51852,b'8',445
454,0.43098,0.55219,b'8',445
455,0.43434,0.49495,b'8',445
456,0.43771,0.52525,b'8',445
457,0.43098,0.53872,b'8',445
458,0.44781,0.52189,b'8',445
459,0.43771,0.54882,b'8',445
460,0.38047,0.52189,b'8',445
461,0.42424,0.54209,b'8',445
462,0.40741,0.53199,b'8',445
463,0.39731,0.50505,b'8',445
464,0.43434,0.49832,b'8',445
465,0.42088,0.51178,b'8',445
466,0.42424,0.53535,b'8',445
467,0.40741,0.53872,b'8',445
468,0.38384,0.51515,b'8',445
469,0.42761,0.50842,b'8',445
470,0.42088,0.50505,b'8',445
471,0.40741,0.50505,b'8',445
472,0.45791,0.53199,b'8',445
473,0.43098,0.53199,b'8',445
474,0.40741,0.51515,b'8',445
475,0.40741,0.53199,b'8',445
476,0.39731,0.52862,b'8',445
477,0.40404,0.51515,b'8',445
478,0.42761,0.51515,b'8',445
479,0.42761,0.52525,b'8',445
480,0.41414,0.52525,b'8',445
481,0.41414,0.50505,b'8',445
482,0.40404,0.49495,b'8',445
483,0.44108,0.51515,b'8',445
484,0.41414,0.52525,b'8',445
