,x,y,class,cluster
327,0.33333,0.57576,b'6',3
328,0.34007,0.55892,b'6',3
329,0.36027,0.53199,b'6',3
330,0.3771,0.54882,b'6',3
331,0.38384,0.55556,b'6',3
332,0.38384,0.57576,b'6',3
333,0.36027,0.55219,b'6',3
334,0.34343,0.54209,b'6',3
335,0.34007,0.55219,b'6',3
336,0.34007,0.56566,b'6',3
337,0.33333,0.56229,b'6',3
338,0.3771,0.56902,b'6',3
339,0.35017,0.53535,b'6',3
340,0.38047,0.53535,b'6',3
341,0.38384,0.55219,b'6',3
342,0.39057,0.57576,b'6',3
343,0.3569,0.57239,b'6',3
344,0.33333,0.54209,b'6',3
345,0.37037,0.57239,b'6',3
346,0.36027,0.56902,b'6',3
347,0.35017,0.57576,b'6',3
348,0.35354,0.55892,b'6',3
349,0.35017,0.54545,b'6',3
350,0.34343,0.53199,b'6',3
351,0.36027,0.54882,b'6',3
352,0.3569,0.56566,b'6',3
353,0.3468,0.56566,b'6',3
354,0.35354,0.55892,b'6',3
355,0.37037,0.57912,b'6',3
356,0.36364,0.54882,b'6',3
357,0.3569,0.53535,b'6',3
358,0.35017,0.57239,b'6',3
359,0.3569,0.58586,b'6',3
360,0.367,0.58249,b'6',3
361,0.3569,0.58249,b'6',3
362,0.3569,0.58249,b'6',3
363,0.36027,0.56902,b'6',3
364,0.36027,0.54545,b'6',3
365,0.3367,0.54209,b'6',3
366,0.40067,0.73401,b'7',472
367,0.39731,0.71717,b'7',472
368,0.40067,0.70034,b'7',3
369,0.41077,0.69697,b'7',3
370,0.44781,0.7037,b'7',3
371,0.44781,0.71717,b'7',3
372,0.43098,0.74074,b'7',3
373,0.41751,0.74074,b'7',472
374,0.41751,0.72391,b'7',3
375,0.42424,0.71717,b'7',3
376,0.43771,0.7138,b'7',3
377,0.43771,0.73064,b'7',3
378,0.38047,0.73737,b'7',472
379,0.39057,0.75421,b'7',472
380,0.40741,0.76094,b'7',472
381,0.43434,0.75758,b'7',3
382,0.41077,0.75084,b'7',472
383,0.38047,0.74074,b'7',472
384,0.38384,0.72727,b'7',472
385,0.39731,0.74747,b'7',472
386,0.42761,0.69024,b'7',3
387,0.42088,0.69697,b'7',3
388,0.44108,0.6936,b'7',3
389,0.41751,0.68687,b'7',3
390,0.45118,0.73737,b'7',3
391,0.44444,0.74411,b'7',3
392,0.41414,0.71044,b'7',3
393,0.43771,0.70707,b'7',3
394,0.40741,0.72727,b'7',472
395,0.41414,0.73737,b'7',472
396,0.39731,0.73737,b'7',472
397,0.39731,0.74411,b'7',472
398,0.41414,0.74411,b'7',472
399,0.42424,0.75421,b'7',472
400,0.41414,0.75421,b'7',472
401,0.43771,0.73401,b'7',3
402,0.43434,0.72391,b'7',3
403,0.42424,0.72391,b'7',3
404,0.40741,0.72727,b'7',472
405,0.39057,0.73737,b'7',472
406,0.39394,0.72727,b'7',472
407,0.40067,0.71717,b'7',472
408,0.41751,0.71044,b'7',3
409,0.42761,0.71044,b'7',3
410,0.41414,0.71044,b'7',3
411,0.40404,0.71044,b'7',3
412,0.40067,0.73401,b'7',472
413,0.42088,0.74411,b'7',472
414,0.43771,0.74411,b'7',3
415,0.44108,0.73064,b'7',3
416,0.42088,0.73737,b'7',3
417,0.43434,0.73737,b'7',3
418,0.41751,0.72391,b'7',3
419,0.41414,0.73401,b'7',472
420,0.42088,0.70707,b'7',3
421,0.41751,0.6936,b'7',3
422,0.41414,0.70034,b'7',3
423,0.43434,0.70034,b'7',3
424,0.44108,0.73737,b'7',3
425,0.39394,0.72727,b'7',472
426,0.39394,0.72054,b'7',472
427,0.41751,0.71717,b'7',3
428,0.39731,0.54209,b'8',3
429,0.3771,0.53199,b'8',3
430,0.3771,0.51178,b'8',3
431,0.41077,0.49832,b'8',3
432,0.44444,0.50505,b'8',3
433,0.43771,0.53535,b'8',3
434,0.42088,0.54882,b'8',3
435,0.38384,0.53535,b'8',3
436,0.38384,0.50505,b'8',3
437,0.38721,0.49158,b'8',3
438,0.41751,0.49158,b'8',3
439,0.43434,0.50842,b'8',3
440,0.42088,0.53199,b'8',3
441,0.41077,0.53199,b'8',3
442,0.39057,0.53199,b'8',3
443,0.39057,0.51515,b'8',3
444,0.42424,0.51515,b'8',3
445,0.40404,0.51515,b'8',3
446,0.41414,0.50168,b'8',3
447,0.40404,0.52189,b'8',3
448,0.42088,0.52189,b'8',3
449,0.40067,0.49832,b'8',3
450,0.40067,0.48822,b'8',3
451,0.40067,0.51178,b'8',3
452,0.41751,0.48822,b'8',3
453,0.44444,0.51852,b'8',3
454,0.43098,0.55219,b'8',3
455,0.43434,0.49495,b'8',3
456,0.43771,0.52525,b'8',3
457,0.43098,0.53872,b'8',3
458,0.44781,0.52189,b'8',3
459,0.43771,0.54882,b'8',3
460,0.38047,0.52189,b'8',3
461,0.42424,0.54209,b'8',3
462,0.40741,0.53199,b'8',3
463,0.39731,0.50505,b'8',3
464,0.43434,0.49832,b'8',3
465,0.42088,0.51178,b'8',3
466,0.42424,0.53535,b'8',3
467,0.40741,0.53872,b'8',3
468,0.38384,0.51515,b'8',3
469,0.42761,0.50842,b'8',3
470,0.42088,0.50505,b'8',3
471,0.40741,0.50505,b'8',3
472,0.45791,0.53199,b'8',3
473,0.43098,0.53199,b'8',3
474,0.40741,0.51515,b'8',3
475,0.40741,0.53199,b'8',3
476,0.39731,0.52862,b'8',3
477,0.40404,0.51515,b'8',3
478,0.42761,0.51515,b'8',3
479,0.42761,0.52525,b'8',3
480,0.41414,0.52525,b'8',3
481,0.41414,0.50505,b'8',3
482,0.40404,0.49495,b'8',3
483,0.44108,0.51515,b'8',3
484,0.41414,0.52525,b'8',3
